MATERIAL,Product_Type,Product_SubType
MAT005654,Product_Type_920,Product_SubType_920-5
MAT005655,Product_Type_102,Product_SubType_102-2
MAT005656,Product_Type_903,Product_SubType_903-3
MAT005657,Product_Type_545,Product_SubType_545-3
MAT005658,Product_Type_1390,Product_SubType_1390-1
MAT005659,Product_Type_441,Product_SubType_441-1
MAT005660,Product_Type_1078,Product_SubType_1078-3
MAT005661,Product_Type_1100,Product_SubType_1100-1
MAT005662,Product_Type_1400,Product_SubType_1400-3
MAT005663,Product_Type_209,Product_SubType_209-4
MAT005664,Product_Type_516,Product_SubType_516-2
MAT005665,Product_Type_1475,Product_SubType_1475-1
MAT005666,Product_Type_1170,Product_SubType_1170-1
MAT005667,Product_Type_649,Product_SubType_649-3
MAT005668,Product_Type_816,Product_SubType_816-1
MAT005669,Product_Type_195,Product_SubType_195-1
MAT005670,Product_Type_1276,Product_SubType_1276-2
MAT005671,Product_Type_57,Product_SubType_57-3
MAT005672,Product_Type_222,Product_SubType_222-3
MAT005673,Product_Type_805,Product_SubType_805-6
MAT005674,Product_Type_1243,Product_SubType_1243-2
MAT005675,Product_Type_923,Product_SubType_923-2
MAT005676,Product_Type_1023,Product_SubType_1023-6
MAT005677,Product_Type_1022,Product_SubType_1022-1
MAT005678,Product_Type_408,Product_SubType_408-1
MAT005679,Product_Type_287,Product_SubType_287-4
MAT005680,Product_Type_579,Product_SubType_579-1
MAT005681,Product_Type_683,Product_SubType_683-3
MAT005682,Product_Type_1289,Product_SubType_1289-1
MAT005683,Product_Type_1312,Product_SubType_1312-1
MAT005684,Product_Type_676,Product_SubType_676-1
MAT005685,Product_Type_26,Product_SubType_26-1
MAT005686,Product_Type_414,Product_SubType_414-3
MAT005687,Product_Type_1058,Product_SubType_1058-5
MAT005688,Product_Type_1297,Product_SubType_1297-1
MAT005689,Product_Type_1099,Product_SubType_1099-2
MAT005690,Product_Type_1497,Product_SubType_1497-1
MAT005691,Product_Type_1261,Product_SubType_1261-1
MAT005692,Product_Type_133,Product_SubType_133-2
MAT005693,Product_Type_438,Product_SubType_438-2
MAT005694,Product_Type_1313,Product_SubType_1313-5
MAT005695,Product_Type_263,Product_SubType_263-1
MAT005696,Product_Type_896,Product_SubType_896-2
MAT005697,Product_Type_117,Product_SubType_117-4
MAT005698,Product_Type_99,Product_SubType_99-3
MAT005699,Product_Type_1046,Product_SubType_1046-1
MAT005700,Product_Type_789,Product_SubType_789-3
MAT005701,Product_Type_66,Product_SubType_66-1
MAT005702,Product_Type_635,Product_SubType_635-1
MAT005703,Product_Type_427,Product_SubType_427-1
MAT005704,Product_Type_813,Product_SubType_813-2
MAT005705,Product_Type_1495,Product_SubType_1495-3
MAT005706,Product_Type_30,Product_SubType_30-4
MAT005707,Product_Type_775,Product_SubType_775-1
MAT005708,Product_Type_1413,Product_SubType_1413-2
MAT005709,Product_Type_383,Product_SubType_383-3
MAT005710,Product_Type_1378,Product_SubType_1378-1
MAT005711,Product_Type_557,Product_SubType_557-3
MAT005712,Product_Type_289,Product_SubType_289-1
MAT005713,Product_Type_452,Product_SubType_452-1
MAT005714,Product_Type_340,Product_SubType_340-1
MAT005715,Product_Type_1254,Product_SubType_1254-6
MAT005716,Product_Type_386,Product_SubType_386-1
MAT005717,Product_Type_168,Product_SubType_168-6
MAT005718,Product_Type_1102,Product_SubType_1102-3
MAT005719,Product_Type_551,Product_SubType_551-1
MAT005720,Product_Type_912,Product_SubType_912-1
MAT005721,Product_Type_1352,Product_SubType_1352-1
MAT005722,Product_Type_706,Product_SubType_706-4
MAT005723,Product_Type_437,Product_SubType_437-3
MAT005724,Product_Type_1482,Product_SubType_1482-5
MAT005725,Product_Type_1213,Product_SubType_1213-4
MAT005726,Product_Type_981,Product_SubType_981-3
MAT005727,Product_Type_1008,Product_SubType_1008-2
MAT005728,Product_Type_910,Product_SubType_910-2
MAT005729,Product_Type_222,Product_SubType_222-3
MAT005730,Product_Type_793,Product_SubType_793-1
MAT005731,Product_Type_334,Product_SubType_334-2
MAT005732,Product_Type_1221,Product_SubType_1221-1
MAT005733,Product_Type_973,Product_SubType_973-3
MAT005734,Product_Type_1323,Product_SubType_1323-3
MAT005735,Product_Type_881,Product_SubType_881-7
MAT005736,Product_Type_563,Product_SubType_563-2
MAT005737,Product_Type_454,Product_SubType_454-3
MAT005738,Product_Type_1459,Product_SubType_1459-2
MAT005739,Product_Type_1407,Product_SubType_1407-3
MAT005740,Product_Type_360,Product_SubType_360-5
MAT005741,Product_Type_1382,Product_SubType_1382-4
MAT005742,Product_Type_1037,Product_SubType_1037-3
MAT005743,Product_Type_786,Product_SubType_786-3
MAT005744,Product_Type_538,Product_SubType_538-2
MAT005745,Product_Type_689,Product_SubType_689-2
MAT005746,Product_Type_1233,Product_SubType_1233-1
MAT005747,Product_Type_1305,Product_SubType_1305-1
MAT005748,Product_Type_492,Product_SubType_492-3
MAT005749,Product_Type_947,Product_SubType_947-1
MAT005750,Product_Type_311,Product_SubType_311-1
MAT005751,Product_Type_807,Product_SubType_807-2
MAT005752,Product_Type_1461,Product_SubType_1461-3
MAT005753,Product_Type_196,Product_SubType_196-2
MAT005754,Product_Type_466,Product_SubType_466-5
MAT005755,Product_Type_331,Product_SubType_331-3
MAT005756,Product_Type_1181,Product_SubType_1181-1
MAT005757,Product_Type_344,Product_SubType_344-2
MAT005758,Product_Type_803,Product_SubType_803-3
MAT005759,Product_Type_1399,Product_SubType_1399-1
MAT005760,Product_Type_807,Product_SubType_807-3
MAT005761,Product_Type_1350,Product_SubType_1350-1
MAT005762,Product_Type_1202,Product_SubType_1202-2
MAT005763,Product_Type_1455,Product_SubType_1455-1
MAT005764,Product_Type_1110,Product_SubType_1110-2
MAT005765,Product_Type_907,Product_SubType_907-6
MAT005766,Product_Type_377,Product_SubType_377-1
MAT005767,Product_Type_477,Product_SubType_477-1
MAT005768,Product_Type_1303,Product_SubType_1303-2
MAT005769,Product_Type_1061,Product_SubType_1061-5
MAT005770,Product_Type_843,Product_SubType_843-1
MAT005771,Product_Type_1403,Product_SubType_1403-4
MAT005772,Product_Type_735,Product_SubType_735-2
MAT005773,Product_Type_1065,Product_SubType_1065-1
MAT005774,Product_Type_873,Product_SubType_873-2
MAT005775,Product_Type_1014,Product_SubType_1014-2
MAT005776,Product_Type_805,Product_SubType_805-1
MAT005777,Product_Type_235,Product_SubType_235-2
MAT005778,Product_Type_676,Product_SubType_676-1
MAT005779,Product_Type_614,Product_SubType_614-3
MAT005780,Product_Type_328,Product_SubType_328-4
MAT005781,Product_Type_126,Product_SubType_126-1
MAT005782,Product_Type_676,Product_SubType_676-3
MAT005783,Product_Type_459,Product_SubType_459-5
MAT005784,Product_Type_819,Product_SubType_819-3
MAT005785,Product_Type_708,Product_SubType_708-1
MAT005786,Product_Type_1037,Product_SubType_1037-4
MAT005787,Product_Type_255,Product_SubType_255-1
MAT005788,Product_Type_1034,Product_SubType_1034-8
MAT005789,Product_Type_927,Product_SubType_927-1
MAT005790,Product_Type_227,Product_SubType_227-1
MAT005791,Product_Type_596,Product_SubType_596-2
MAT005792,Product_Type_1109,Product_SubType_1109-4
MAT005793,Product_Type_1364,Product_SubType_1364-3
MAT005794,Product_Type_954,Product_SubType_954-3
MAT005795,Product_Type_1360,Product_SubType_1360-1
MAT005796,Product_Type_1081,Product_SubType_1081-3
MAT005797,Product_Type_163,Product_SubType_163-4
MAT005798,Product_Type_1264,Product_SubType_1264-1
MAT005799,Product_Type_41,Product_SubType_41-2
MAT005800,Product_Type_932,Product_SubType_932-5
MAT005801,Product_Type_922,Product_SubType_922-1
MAT005802,Product_Type_124,Product_SubType_124-3
MAT005803,Product_Type_318,Product_SubType_318-3
MAT005804,Product_Type_1182,Product_SubType_1182-5
MAT005805,Product_Type_1090,Product_SubType_1090-3
MAT005806,Product_Type_1323,Product_SubType_1323-1
MAT005807,Product_Type_1419,Product_SubType_1419-3
MAT005808,Product_Type_1102,Product_SubType_1102-6
MAT005809,Product_Type_512,Product_SubType_512-8
MAT005810,Product_Type_1225,Product_SubType_1225-1
MAT005811,Product_Type_1204,Product_SubType_1204-4
MAT005812,Product_Type_709,Product_SubType_709-5
MAT005813,Product_Type_1278,Product_SubType_1278-1
MAT005814,Product_Type_122,Product_SubType_122-4
MAT005815,Product_Type_542,Product_SubType_542-3
MAT005816,Product_Type_940,Product_SubType_940-3
MAT005817,Product_Type_939,Product_SubType_939-1
MAT005818,Product_Type_1036,Product_SubType_1036-3
MAT005819,Product_Type_753,Product_SubType_753-1
MAT005820,Product_Type_627,Product_SubType_627-4
MAT005821,Product_Type_345,Product_SubType_345-4
MAT005822,Product_Type_505,Product_SubType_505-5
MAT005823,Product_Type_912,Product_SubType_912-1
MAT005824,Product_Type_474,Product_SubType_474-2
MAT005825,Product_Type_722,Product_SubType_722-1
MAT005826,Product_Type_321,Product_SubType_321-2
MAT005827,Product_Type_724,Product_SubType_724-2
MAT005828,Product_Type_1272,Product_SubType_1272-4
MAT005829,Product_Type_1113,Product_SubType_1113-1
MAT005830,Product_Type_420,Product_SubType_420-7
MAT005831,Product_Type_1377,Product_SubType_1377-1
MAT005832,Product_Type_387,Product_SubType_387-1
MAT005833,Product_Type_1403,Product_SubType_1403-4
MAT005834,Product_Type_1451,Product_SubType_1451-4
MAT005835,Product_Type_801,Product_SubType_801-1
MAT005836,Product_Type_227,Product_SubType_227-4
MAT005837,Product_Type_751,Product_SubType_751-4
MAT005838,Product_Type_729,Product_SubType_729-3
MAT005839,Product_Type_1418,Product_SubType_1418-3
MAT005840,Product_Type_82,Product_SubType_82-1
MAT005841,Product_Type_23,Product_SubType_23-1
MAT005842,Product_Type_285,Product_SubType_285-1
MAT005843,Product_Type_339,Product_SubType_339-4
MAT005844,Product_Type_644,Product_SubType_644-2
MAT005845,Product_Type_253,Product_SubType_253-6
MAT005846,Product_Type_1363,Product_SubType_1363-5
MAT005847,Product_Type_1273,Product_SubType_1273-4
MAT005848,Product_Type_1333,Product_SubType_1333-1
MAT005849,Product_Type_356,Product_SubType_356-1
MAT005850,Product_Type_229,Product_SubType_229-3
MAT005851,Product_Type_1018,Product_SubType_1018-4
MAT005852,Product_Type_442,Product_SubType_442-3
MAT005853,Product_Type_155,Product_SubType_155-1
MAT005854,Product_Type_1365,Product_SubType_1365-2
MAT005855,Product_Type_1264,Product_SubType_1264-3
MAT005856,Product_Type_874,Product_SubType_874-2
MAT005857,Product_Type_105,Product_SubType_105-1
MAT005858,Product_Type_1374,Product_SubType_1374-4
MAT005859,Product_Type_1216,Product_SubType_1216-2
MAT005860,Product_Type_291,Product_SubType_291-1
MAT005861,Product_Type_831,Product_SubType_831-2
MAT005862,Product_Type_1144,Product_SubType_1144-2
MAT005863,Product_Type_1374,Product_SubType_1374-3
MAT005864,Product_Type_1040,Product_SubType_1040-3
MAT005865,Product_Type_1230,Product_SubType_1230-1
MAT005866,Product_Type_1245,Product_SubType_1245-1
MAT005867,Product_Type_1052,Product_SubType_1052-1
MAT005868,Product_Type_640,Product_SubType_640-4
MAT005869,Product_Type_1044,Product_SubType_1044-2
MAT005870,Product_Type_73,Product_SubType_73-2
MAT005871,Product_Type_1224,Product_SubType_1224-6
MAT005872,Product_Type_965,Product_SubType_965-1
MAT005873,Product_Type_1439,Product_SubType_1439-3
MAT005874,Product_Type_248,Product_SubType_248-2
MAT005875,Product_Type_640,Product_SubType_640-2
MAT005876,Product_Type_469,Product_SubType_469-1
MAT005877,Product_Type_573,Product_SubType_573-6
MAT005878,Product_Type_1106,Product_SubType_1106-2
MAT005879,Product_Type_1192,Product_SubType_1192-4
MAT005880,Product_Type_180,Product_SubType_180-1
MAT005881,Product_Type_1403,Product_SubType_1403-2
MAT005882,Product_Type_173,Product_SubType_173-1
MAT005883,Product_Type_523,Product_SubType_523-1
MAT005884,Product_Type_1026,Product_SubType_1026-2
MAT005885,Product_Type_101,Product_SubType_101-3
MAT005886,Product_Type_1157,Product_SubType_1157-1
MAT005887,Product_Type_1088,Product_SubType_1088-1
MAT005888,Product_Type_1164,Product_SubType_1164-1
MAT005889,Product_Type_503,Product_SubType_503-4
MAT005890,Product_Type_74,Product_SubType_74-2
MAT005891,Product_Type_1262,Product_SubType_1262-4
MAT005892,Product_Type_532,Product_SubType_532-5
MAT005893,Product_Type_1241,Product_SubType_1241-3
MAT005894,Product_Type_856,Product_SubType_856-2
MAT005895,Product_Type_417,Product_SubType_417-2
MAT005896,Product_Type_286,Product_SubType_286-4
MAT005897,Product_Type_417,Product_SubType_417-2
MAT005898,Product_Type_244,Product_SubType_244-1
MAT005899,Product_Type_1397,Product_SubType_1397-4
MAT005900,Product_Type_721,Product_SubType_721-2
MAT005901,Product_Type_464,Product_SubType_464-3
MAT005902,Product_Type_1427,Product_SubType_1427-2
MAT005903,Product_Type_1458,Product_SubType_1458-1
MAT005904,Product_Type_1145,Product_SubType_1145-2
MAT005905,Product_Type_608,Product_SubType_608-3
MAT005906,Product_Type_641,Product_SubType_641-4
MAT005907,Product_Type_581,Product_SubType_581-1
MAT005908,Product_Type_822,Product_SubType_822-2
MAT005909,Product_Type_1050,Product_SubType_1050-1
MAT005910,Product_Type_900,Product_SubType_900-4
MAT005911,Product_Type_590,Product_SubType_590-3
MAT005912,Product_Type_493,Product_SubType_493-3
MAT005913,Product_Type_1353,Product_SubType_1353-4
MAT005914,Product_Type_944,Product_SubType_944-1
MAT005915,Product_Type_467,Product_SubType_467-1
MAT005916,Product_Type_639,Product_SubType_639-1
MAT005917,Product_Type_231,Product_SubType_231-4
MAT005918,Product_Type_1033,Product_SubType_1033-4
MAT005919,Product_Type_992,Product_SubType_992-1
MAT005920,Product_Type_805,Product_SubType_805-3
MAT005921,Product_Type_296,Product_SubType_296-4
MAT005922,Product_Type_643,Product_SubType_643-3
MAT005923,Product_Type_1445,Product_SubType_1445-3
MAT005924,Product_Type_1294,Product_SubType_1294-2
MAT005925,Product_Type_846,Product_SubType_846-5
MAT005926,Product_Type_1373,Product_SubType_1373-2
MAT005927,Product_Type_318,Product_SubType_318-3
MAT005928,Product_Type_269,Product_SubType_269-4
MAT005929,Product_Type_524,Product_SubType_524-4
MAT005930,Product_Type_572,Product_SubType_572-7
MAT005931,Product_Type_911,Product_SubType_911-6
MAT005932,Product_Type_337,Product_SubType_337-4
MAT005933,Product_Type_756,Product_SubType_756-2
MAT005934,Product_Type_1138,Product_SubType_1138-1
MAT005935,Product_Type_207,Product_SubType_207-3
MAT005936,Product_Type_346,Product_SubType_346-1
MAT005937,Product_Type_1165,Product_SubType_1165-3
MAT005938,Product_Type_879,Product_SubType_879-3
MAT005939,Product_Type_868,Product_SubType_868-1
MAT005940,Product_Type_1363,Product_SubType_1363-2
MAT005941,Product_Type_1428,Product_SubType_1428-2
MAT005942,Product_Type_288,Product_SubType_288-5
MAT005943,Product_Type_316,Product_SubType_316-3
MAT005944,Product_Type_920,Product_SubType_920-3
MAT005945,Product_Type_458,Product_SubType_458-2
MAT005946,Product_Type_555,Product_SubType_555-2
MAT005947,Product_Type_10,Product_SubType_10-2
MAT005948,Product_Type_1085,Product_SubType_1085-2
MAT005949,Product_Type_11,Product_SubType_11-2
MAT005950,Product_Type_53,Product_SubType_53-2
MAT005951,Product_Type_77,Product_SubType_77-3
MAT005952,Product_Type_917,Product_SubType_917-5
MAT005953,Product_Type_773,Product_SubType_773-1
MAT005954,Product_Type_1407,Product_SubType_1407-4
MAT005955,Product_Type_1146,Product_SubType_1146-1
MAT005956,Product_Type_1284,Product_SubType_1284-1
MAT005957,Product_Type_370,Product_SubType_370-1
MAT005958,Product_Type_1121,Product_SubType_1121-5
MAT005959,Product_Type_95,Product_SubType_95-2
MAT005960,Product_Type_726,Product_SubType_726-3
MAT005961,Product_Type_571,Product_SubType_571-2
MAT005962,Product_Type_532,Product_SubType_532-3
MAT005963,Product_Type_166,Product_SubType_166-3
MAT005964,Product_Type_1264,Product_SubType_1264-1
MAT005965,Product_Type_1390,Product_SubType_1390-1
MAT005966,Product_Type_131,Product_SubType_131-1
MAT005967,Product_Type_99,Product_SubType_99-4
MAT005968,Product_Type_1263,Product_SubType_1263-1
MAT005969,Product_Type_589,Product_SubType_589-2
MAT005970,Product_Type_319,Product_SubType_319-2
MAT005971,Product_Type_923,Product_SubType_923-1
MAT005972,Product_Type_1216,Product_SubType_1216-1
MAT005973,Product_Type_637,Product_SubType_637-3
MAT005974,Product_Type_583,Product_SubType_583-2
MAT005975,Product_Type_902,Product_SubType_902-1
MAT005976,Product_Type_421,Product_SubType_421-1
MAT005977,Product_Type_572,Product_SubType_572-4
MAT005978,Product_Type_1457,Product_SubType_1457-1
MAT005979,Product_Type_330,Product_SubType_330-2
MAT005980,Product_Type_673,Product_SubType_673-3
MAT005981,Product_Type_767,Product_SubType_767-1
MAT005982,Product_Type_846,Product_SubType_846-2
MAT005983,Product_Type_818,Product_SubType_818-1
MAT005984,Product_Type_703,Product_SubType_703-6
MAT005985,Product_Type_13,Product_SubType_13-3
MAT005986,Product_Type_766,Product_SubType_766-1
MAT005987,Product_Type_952,Product_SubType_952-2
MAT005988,Product_Type_685,Product_SubType_685-4
MAT005989,Product_Type_1023,Product_SubType_1023-6
MAT005990,Product_Type_1440,Product_SubType_1440-2
MAT005991,Product_Type_615,Product_SubType_615-5
MAT005992,Product_Type_1402,Product_SubType_1402-4
MAT005993,Product_Type_920,Product_SubType_920-1
MAT005994,Product_Type_62,Product_SubType_62-1
MAT005995,Product_Type_587,Product_SubType_587-2
MAT005996,Product_Type_1163,Product_SubType_1163-1
MAT005997,Product_Type_151,Product_SubType_151-3
MAT005998,Product_Type_353,Product_SubType_353-1
MAT005999,Product_Type_283,Product_SubType_283-3
MAT006000,Product_Type_1298,Product_SubType_1298-2
MAT006001,Product_Type_751,Product_SubType_751-2
MAT006002,Product_Type_940,Product_SubType_940-3
MAT006003,Product_Type_796,Product_SubType_796-2
MAT006004,Product_Type_950,Product_SubType_950-3
MAT006005,Product_Type_883,Product_SubType_883-1
MAT006006,Product_Type_986,Product_SubType_986-3
MAT006007,Product_Type_232,Product_SubType_232-5
MAT006008,Product_Type_799,Product_SubType_799-2
MAT006009,Product_Type_322,Product_SubType_322-4
MAT006010,Product_Type_1376,Product_SubType_1376-1
MAT006011,Product_Type_1379,Product_SubType_1379-5
MAT006012,Product_Type_1444,Product_SubType_1444-4
MAT006013,Product_Type_1015,Product_SubType_1015-1
MAT006014,Product_Type_401,Product_SubType_401-1
MAT006015,Product_Type_1498,Product_SubType_1498-5
MAT006016,Product_Type_1363,Product_SubType_1363-4
MAT006017,Product_Type_1360,Product_SubType_1360-4
