plant,plant_types,sourcing_vendor,material,brand,sub_brand,product_type,product_subtype,window_tag,customer,ship_to_customer,key_account,key_account_grouper,country
Plant_467,Plant_Type_4,Vendor_288,MAT002892,Brand_6900,Sub_Brand_56,Product_Type_475,Product_SubType_475-1,WindowQ3,Customer_7331,ShipToCustomer_994,Key_Account_140,Region_14,Country_8
Plant_599,Plant_Type_1,Vendor_554,MAT000385,Brand_1162,Sub_Brand_60,Product_Type_1010,Product_SubType_1010-2,Null,Customer_6023,ShipToCustomer_570,Key_Account_243,Region_12,Country_11
Plant_577,Plant_Type_1,Vendor_332,MAT000114,Brand_1796,Sub_Brand_57,Product_Type_279,Product_SubType_279-4,WindowQ1,Customer_5922,ShipToCustomer_17,Key_Account_184,Region_23,Country_3
Plant_303,Plant_Type_2,Vendor_939,MAT001255,Brand_2207,Sub_Brand_19,Product_Type_830,Product_SubType_830-1,WindowQ3,Customer_2269,ShipToCustomer_865,Key_Account_191,WorldWide,Country_10
Plant_19,Plant_Type_2,Vendor_18,MAT000363,Brand_2256,Sub_Brand_44,Product_Type_45,Product_SubType_45-1,WindowQ4,Customer_4982,ShipToCustomer_537,Key_Account_96,Region_21,Country_8
Plant_189,Plant_Type_2,Vendor_994,MAT001882,Brand_1858,Sub_Brand_138,Product_Type_351,Product_SubType_351-4,WindowQ4,Customer_593,ShipToCustomer_389,Key_Account_301,Region_13,Country_6
Plant_25,Plant_Type_2,Vendor_62,MAT002985,Brand_7949,Sub_Brand_97,Product_Type_1071,Product_SubType_1071-1,WindowQ3,Customer_1468,ShipToCustomer_526,Key_Account_214,Region_4,Country_10
Plant_601,Plant_Type_3,Vendor_635,MAT002468,Brand_7485,Sub_Brand_106,Product_Type_322,Product_SubType_322-2,WindowQ4,Customer_382,ShipToCustomer_102,Key_Account_329,Region_26,Country_8
Plant_729,Plant_Type_4,Vendor_48,MAT002686,Brand_5329,Sub_Brand_39,Product_Type_1107,Product_SubType_1107-4,WindowQ1,Customer_3524,ShipToCustomer_727,Key_Account_365,Region_21,Country_11
Plant_705,Plant_Type_2,Vendor_6,MAT002856,Brand_5581,Sub_Brand_61,Product_Type_351,Product_SubType_351-2,WindowQ1,Customer_4057,ShipToCustomer_736,Key_Account_224,Region_37,Country_8
Plant_174,Plant_Type_2,Vendor_230,MAT000481,Brand_1340,Sub_Brand_144,Product_Type_968,Product_SubType_968-2,WindowQ3,Customer_6514,ShipToCustomer_238,Key_Account_185,Region_8,Country_1
Plant_185,Plant_Type_1,Vendor_507,MAT002636,Brand_7030,Sub_Brand_100,Product_Type_1039,Product_SubType_1039-4,WindowQ2,Customer_1300,ShipToCustomer_844,Key_Account_54,Region_1,Country_2
Plant_619,Plant_Type_1,Vendor_319,MAT002708,Brand_288,Sub_Brand_131,Product_Type_14,Product_SubType_14-1,WindowQ1,Customer_5292,ShipToCustomer_999,Key_Account_147,Region_44,Country_2
Plant_499,Plant_Type_2,Vendor_456,MAT002505,Brand_507,Sub_Brand_70,Product_Type_675,Product_SubType_675-3,WindowQ1,Customer_1706,ShipToCustomer_553,Key_Account_252,Region_11,Country_1
Plant_711,Plant_Type_2,Vendor_453,MAT000469,Brand_4634,Sub_Brand_43,Product_Type_835,Product_SubType_835-2,WindowQ2,Customer_5225,ShipToCustomer_899,Key_Account_301,Region_13,Country_7
Plant_315,Plant_Type_4,Vendor_612,MAT000797,Brand_5713,Sub_Brand_81,Product_Type_222,Product_SubType_222-3,WindowQ2,Customer_3670,ShipToCustomer_617,Key_Account_337,Region_40,Country_9
Plant_665,Plant_Type_1,Vendor_552,MAT000603,Brand_992,Sub_Brand_119,Product_Type_1453,Product_SubType_1453-3,WindowQ3,Customer_379,ShipToCustomer_667,Key_Account_326,Region_32,Country_4
Plant_279,Plant_Type_2,Vendor_593,MAT001499,Brand_5685,Sub_Brand_16,Product_Type_431,Product_SubType_431-3,WindowQ1,Customer_2419,ShipToCustomer_201,Key_Account_158,Region_25,Country_15
Plant_393,Plant_Type_2,Vendor_410,MAT001635,Brand_5551,Sub_Brand_75,Product_Type_169,Product_SubType_169-1,WindowQ2,Customer_7458,ShipToCustomer_603,Key_Account_122,Region_35,Country_13
Plant_737,Plant_Type_3,Vendor_362,MAT000629,Brand_2330,Sub_Brand_11,Product_Type_1175,Product_SubType_1175-1,Null,Customer_4281,ShipToCustomer_268,Key_Account_85,Region_49,Country_13
Plant_185,Plant_Type_1,Vendor_485,MAT000270,Brand_5719,Sub_Brand_2,Product_Type_232,Product_SubType_232-2,WindowQ1,Customer_6553,ShipToCustomer_490,Key_Account_217,Region_6,Country_12
Plant_252,Plant_Type_1,Vendor_46,MAT001033,Brand_4383,Sub_Brand_87,Product_Type_1485,Product_SubType_1485-1,Null,Customer_2352,ShipToCustomer_864,Key_Account_102,Region_48,Country_5
Plant_296,Plant_Type_1,Vendor_278,MAT001745,Brand_7706,Sub_Brand_46,Product_Type_283,Product_SubType_283-2,WindowQ2,Customer_2720,ShipToCustomer_480,Key_Account_323,Region_21,Country_8
Plant_507,Plant_Type_3,Vendor_731,MAT000122,Brand_4993,Sub_Brand_8,Product_Type_738,Product_SubType_738-3,Null,Customer_4764,ShipToCustomer_677,Key_Account_64,Region_32,Country_5
Plant_54,Plant_Type_3,Vendor_258,MAT002489,Brand_6836,Sub_Brand_14,Product_Type_426,Product_SubType_426-5,Null,Customer_4915,ShipToCustomer_421,Key_Account_99,Region_7,Country_4
Plant_398,Plant_Type_1,Vendor_15,MAT001064,Brand_1483,Sub_Brand_121,Product_Type_1202,Product_SubType_1202-1,WindowQ4,Customer_383,ShipToCustomer_38,Key_Account_369,Region_49,Country_5
Plant_203,Plant_Type_3,Vendor_683,MAT000893,Brand_6486,Sub_Brand_114,Product_Type_177,Product_SubType_177-4,WindowQ4,Customer_2427,ShipToCustomer_983,Key_Account_303,Region_40,Country_13
Plant_127,Plant_Type_2,Vendor_210,MAT001382,Brand_7283,Sub_Brand_118,Product_Type_1264,Product_SubType_1264-1,WindowQ1,Customer_3880,ShipToCustomer_173,Key_Account_292,Region_7,Country_6
Plant_481,Plant_Type_2,Vendor_834,MAT000703,Brand_2271,Sub_Brand_10,Product_Type_44,Product_SubType_44-2,WindowQ1,Customer_6369,ShipToCustomer_448,Key_Account_248,Region_13,Country_3
Plant_247,Plant_Type_1,Vendor_820,MAT000443,Brand_7794,Sub_Brand_79,Product_Type_913,Product_SubType_913-3,WindowQ3,Customer_6975,ShipToCustomer_172,Key_Account_261,Region_32,Country_10
Plant_523,Plant_Type_2,Vendor_346,MAT002869,Brand_5027,Sub_Brand_130,Product_Type_865,Product_SubType_865-2,WindowQ1,Customer_6121,ShipToCustomer_500,Key_Account_85,Region_49,Country_12
Plant_744,Plant_Type_2,Vendor_261,MAT000719,Brand_296,Sub_Brand_89,Product_Type_460,Product_SubType_460-1,WindowQ4,Customer_1547,ShipToCustomer_523,Key_Account_222,Region_3,Country_3
Plant_452,Plant_Type_4,Vendor_436,MAT002880,Brand_856,Sub_Brand_94,Product_Type_587,Product_SubType_587-1,WindowQ1,Customer_7369,ShipToCustomer_364,Key_Account_19,Region_47,Country_14
Plant_362,Plant_Type_1,Vendor_136,MAT002413,Brand_6667,Sub_Brand_25,Product_Type_906,Product_SubType_906-4,WindowQ1,Customer_6136,ShipToCustomer_984,Key_Account_114,Region_9,Country_8
Plant_526,Plant_Type_4,Vendor_429,MAT002348,Brand_6942,Sub_Brand_109,Product_Type_1140,Product_SubType_1140-1,WindowQ4,Customer_1547,ShipToCustomer_523,Key_Account_222,Region_3,Country_3
Plant_612,Plant_Type_4,Vendor_516,MAT002267,Brand_3914,Sub_Brand_103,Product_Type_559,Product_SubType_559-2,WindowQ1,Customer_5588,ShipToCustomer_535,Key_Account_108,Region_14,Country_13
Plant_331,Plant_Type_3,Vendor_419,MAT000542,Brand_3183,Sub_Brand_135,Product_Type_1078,Product_SubType_1078-2,WindowQ3,Customer_6679,ShipToCustomer_414,Key_Account_116,Region_16,Country_6
Plant_769,Plant_Type_1,Vendor_912,MAT000776,Brand_1182,Sub_Brand_128,Product_Type_300,Product_SubType_300-3,Null,Customer_7063,ShipToCustomer_643,Key_Account_285,Region_27,Country_11
Plant_97,Plant_Type_3,Vendor_747,MAT001046,Brand_7481,Sub_Brand_58,Product_Type_222,Product_SubType_222-6,WindowQ4,Customer_302,ShipToCustomer_803,Key_Account_264,Region_20,Country_5
Plant_582,Plant_Type_2,Vendor_385,MAT000780,Brand_3147,Sub_Brand_31,Product_Type_923,Product_SubType_923-5,WindowQ3,Customer_7752,ShipToCustomer_647,Key_Account_187,Region_50,Country_13
Plant_154,Plant_Type_1,Vendor_205,MAT000409,Brand_1954,Sub_Brand_135,Product_Type_42,Product_SubType_42-3,WindowQ4,Customer_4858,ShipToCustomer_800,Key_Account_217,Region_6,Country_8
Plant_758,Plant_Type_1,Vendor_276,MAT001006,Brand_1596,Sub_Brand_140,Product_Type_773,Product_SubType_773-5,WindowQ3,Customer_1142,ShipToCustomer_52,Key_Account_258,Region_39,Country_13
Plant_431,Plant_Type_3,Vendor_104,MAT000705,Brand_7571,Sub_Brand_137,Product_Type_585,Product_SubType_585-2,Null,Customer_7704,ShipToCustomer_711,Key_Account_282,Region_41,Country_2
Plant_724,Plant_Type_1,Vendor_41,MAT002626,Brand_2769,Sub_Brand_12,Product_Type_840,Product_SubType_840-2,WindowQ3,Customer_1675,ShipToCustomer_576,Key_Account_317,Region_39,Country_3
Plant_526,Plant_Type_4,Vendor_455,MAT000448,Brand_1237,Sub_Brand_81,Product_Type_809,Product_SubType_809-3,WindowQ1,Customer_7756,ShipToCustomer_159,Key_Account_85,Region_49,Country_2
Plant_774,Plant_Type_1,Vendor_350,MAT001545,Brand_7730,Sub_Brand_128,Product_Type_1091,Product_SubType_1091-3,Null,Customer_4848,ShipToCustomer_625,Key_Account_360,Region_31,Country_13
Plant_337,Plant_Type_3,Vendor_929,MAT001731,Brand_5147,Sub_Brand_104,Product_Type_1436,Product_SubType_1436-3,WindowQ3,Customer_4161,ShipToCustomer_407,Key_Account_22,Region_46,Country_3
Plant_187,Plant_Type_2,Vendor_266,MAT000074,Brand_1846,Sub_Brand_66,Product_Type_1437,Product_SubType_1437-4,WindowQ1,Customer_659,ShipToCustomer_506,Key_Account_164,Region_16,Country_8
Plant_292,Plant_Type_3,Vendor_119,MAT001505,Brand_5884,Sub_Brand_71,Product_Type_1083,Product_SubType_1083-3,WindowQ1,Customer_4487,ShipToCustomer_639,Key_Account_105,Region_32,Country_13
Plant_456,Plant_Type_4,Vendor_298,MAT001115,Brand_7462,Sub_Brand_43,Product_Type_185,Product_SubType_185-2,WindowQ1,Customer_1780,ShipToCustomer_772,Key_Account_146,Region_47,Country_3
Plant_46,Plant_Type_2,Vendor_673,MAT000535,Brand_3837,Sub_Brand_96,Product_Type_1186,Product_SubType_1186-1,WindowQ3,Customer_5292,ShipToCustomer_999,Key_Account_147,Region_44,Country_2
Plant_697,Plant_Type_4,Vendor_69,MAT002495,Brand_5422,Sub_Brand_7,Product_Type_612,Product_SubType_612-2,WindowQ4,Customer_2222,ShipToCustomer_12,Key_Account_363,Region_2,Country_3
Plant_512,Plant_Type_2,Vendor_122,MAT001217,Brand_3429,Sub_Brand_4,Product_Type_1321,Product_SubType_1321-1,Null,Customer_7422,ShipToCustomer_176,Key_Account_187,Region_50,Country_9
Plant_284,Plant_Type_3,Vendor_831,MAT000724,Brand_2688,Sub_Brand_24,Product_Type_1375,Product_SubType_1375-3,Null,Customer_1943,ShipToCustomer_969,Key_Account_375,WorldWide,Country_13
Plant_536,Plant_Type_2,Vendor_509,MAT001962,Brand_2631,Sub_Brand_84,Product_Type_506,Product_SubType_506-2,WindowQ3,Customer_7204,ShipToCustomer_847,Key_Account_192,Special,Country_10
Plant_602,Plant_Type_2,Vendor_181,MAT002332,Brand_1931,Sub_Brand_116,Product_Type_187,Product_SubType_187-2,Null,Customer_1227,ShipToCustomer_531,Key_Account_333,Region_24,Country_5
Plant_573,Plant_Type_2,Vendor_91,MAT000256,Brand_396,Sub_Brand_95,Product_Type_676,Product_SubType_676-5,WindowQ3,Customer_1011,ShipToCustomer_349,Key_Account_304,Region_13,Country_2
Plant_332,Plant_Type_1,Vendor_164,MAT001340,Brand_870,Sub_Brand_3,Product_Type_512,Product_SubType_512-6,Null,Customer_2710,ShipToCustomer_445,Key_Account_398,WorldWide,Country_4
Plant_462,Plant_Type_3,Vendor_970,MAT001344,Brand_6247,Sub_Brand_39,Product_Type_953,Product_SubType_953-1,WindowQ4,Customer_5602,ShipToCustomer_913,Key_Account_27,Region_27,Country_13
Plant_691,Plant_Type_3,Vendor_802,MAT002169,Brand_7878,Sub_Brand_34,Product_Type_802,Product_SubType_802-5,WindowQ2,Customer_6199,ShipToCustomer_605,Key_Account_161,Region_21,Country_14
Plant_800,Plant_Type_4,Vendor_795,MAT000804,Brand_1384,Sub_Brand_142,Product_Type_965,Product_SubType_965-3,Null,Customer_5320,ShipToCustomer_426,Key_Account_36,Region_41,Country_9
Plant_496,Plant_Type_3,Vendor_833,MAT002425,Brand_7682,Sub_Brand_91,Product_Type_1464,Product_SubType_1464-2,WindowQ2,Customer_7395,ShipToCustomer_551,Key_Account_88,Region_35,Country_1
Plant_599,Plant_Type_1,Vendor_554,MAT000385,Brand_1162,Sub_Brand_60,Product_Type_1010,Product_SubType_1010-2,WindowQ3,Customer_7268,ShipToCustomer_938,Key_Account_367,Region_44,Country_15
Plant_683,Plant_Type_1,Vendor_673,MAT002521,Brand_5430,Sub_Brand_63,Product_Type_137,Product_SubType_137-2,Null,Customer_5810,ShipToCustomer_783,Key_Account_325,Region_38,Country_8
Plant_130,Plant_Type_3,Vendor_990,MAT002554,Brand_6219,Sub_Brand_33,Product_Type_1077,Product_SubType_1077-5,WindowQ2,Customer_4233,ShipToCustomer_121,Key_Account_279,Region_18,Country_1
Plant_53,Plant_Type_4,Vendor_912,MAT002609,Brand_6046,Sub_Brand_148,Product_Type_1167,Product_SubType_1167-3,WindowQ4,Customer_5185,ShipToCustomer_360,Key_Account_59,Region_42,Country_1
Plant_238,Plant_Type_3,Vendor_495,MAT001808,Brand_2651,Sub_Brand_39,Product_Type_533,Product_SubType_533-4,WindowQ1,Customer_432,ShipToCustomer_124,Key_Account_210,Region_42,Country_5
Plant_775,Plant_Type_3,Vendor_94,MAT001476,Brand_2717,Sub_Brand_131,Product_Type_1314,Product_SubType_1314-1,WindowQ1,Customer_7417,ShipToCustomer_251,Key_Account_150,Region_29,Country_3
Plant_618,Plant_Type_2,Vendor_675,MAT002014,Brand_6000,Sub_Brand_25,Product_Type_1427,Product_SubType_1427-2,Null,Customer_3,ShipToCustomer_111,Key_Account_151,Region_3,Country_5
Plant_59,Plant_Type_2,Vendor_777,MAT000161,Brand_5383,Sub_Brand_36,Product_Type_1241,Product_SubType_1241-3,Null,Customer_6863,ShipToCustomer_610,Key_Account_157,Special,Country_13
Plant_501,Plant_Type_2,Vendor_673,MAT001373,Brand_5376,Sub_Brand_106,Product_Type_1119,Product_SubType_1119-2,WindowQ2,Customer_6311,ShipToCustomer_308,Key_Account_112,Region_36,Country_9
Plant_66,Plant_Type_1,Vendor_771,MAT000153,Brand_976,Sub_Brand_76,Product_Type_916,Product_SubType_916-2,WindowQ3,Customer_575,ShipToCustomer_133,Key_Account_91,Region_33,Country_13
Plant_272,Plant_Type_4,Vendor_791,MAT001392,Brand_5562,Sub_Brand_120,Product_Type_950,Product_SubType_950-5,WindowQ1,Customer_2316,ShipToCustomer_266,Key_Account_356,WorldWide,Country_6
Plant_345,Plant_Type_1,Vendor_322,MAT002807,Brand_868,Sub_Brand_57,Product_Type_645,Product_SubType_645-2,Null,Customer_2089,ShipToCustomer_577,Key_Account_143,WorldWide,Country_1
Plant_470,Plant_Type_3,Vendor_348,MAT001566,Brand_4268,Sub_Brand_27,Product_Type_658,Product_SubType_658-8,Null,Customer_6244,ShipToCustomer_660,Key_Account_192,Special,Country_1
Plant_271,Plant_Type_2,Vendor_503,MAT002007,Brand_6698,Sub_Brand_116,Product_Type_1124,Product_SubType_1124-4,WindowQ3,Customer_5964,ShipToCustomer_307,Key_Account_176,Region_43,Country_13
Plant_599,Plant_Type_1,Vendor_642,MAT002866,Brand_4596,Sub_Brand_130,Product_Type_1436,Product_SubType_1436-1,Null,Customer_6255,ShipToCustomer_930,Key_Account_262,Region_13,Country_12
Plant_498,Plant_Type_1,Vendor_907,MAT001194,Brand_959,Sub_Brand_106,Product_Type_1179,Product_SubType_1179-2,WindowQ1,Customer_140,ShipToCustomer_369,Key_Account_306,Region_26,Country_15
Plant_422,Plant_Type_3,Vendor_454,MAT002779,Brand_5925,Sub_Brand_31,Product_Type_105,Product_SubType_105-3,WindowQ4,Customer_7106,ShipToCustomer_141,Key_Account_14,Region_30,Country_15
Plant_223,Plant_Type_3,Vendor_946,MAT002460,Brand_5252,Sub_Brand_65,Product_Type_572,Product_SubType_572-7,WindowQ4,Customer_756,ShipToCustomer_552,Key_Account_214,Region_4,Country_11
Plant_744,Plant_Type_2,Vendor_890,MAT002762,Brand_2594,Sub_Brand_20,Product_Type_73,Product_SubType_73-1,WindowQ3,Customer_6438,ShipToCustomer_461,Key_Account_391,Region_7,Country_14
Plant_666,Plant_Type_3,Vendor_788,MAT002437,Brand_2409,Sub_Brand_121,Product_Type_398,Product_SubType_398-1,WindowQ4,Customer_7469,ShipToCustomer_476,Key_Account_57,Region_4,Country_10
Plant_773,Plant_Type_4,Vendor_177,MAT002341,Brand_5677,Sub_Brand_104,Product_Type_505,Product_SubType_505-1,Null,Customer_1734,ShipToCustomer_327,Key_Account_113,Region_1,Country_4
Plant_243,Plant_Type_2,Vendor_295,MAT001582,Brand_3663,Sub_Brand_90,Product_Type_1241,Product_SubType_1241-1,WindowQ2,Customer_5875,ShipToCustomer_764,Key_Account_172,Region_43,Country_1
Plant_270,Plant_Type_4,Vendor_155,MAT002372,Brand_5748,Sub_Brand_40,Product_Type_1284,Product_SubType_1284-1,WindowQ3,Customer_6438,ShipToCustomer_461,Key_Account_391,Region_7,Country_14
Plant_535,Plant_Type_3,Vendor_860,MAT000777,Brand_634,Sub_Brand_5,Product_Type_1460,Product_SubType_1460-1,WindowQ2,Customer_4783,ShipToCustomer_732,Key_Account_26,Region_31,Country_14
Plant_711,Plant_Type_2,Vendor_83,MAT001713,Brand_7279,Sub_Brand_77,Product_Type_592,Product_SubType_592-3,Null,Customer_1484,ShipToCustomer_357,Key_Account_274,Region_10,Country_10
Plant_53,Plant_Type_4,Vendor_719,MAT000886,Brand_4460,Sub_Brand_26,Product_Type_1172,Product_SubType_1172-2,WindowQ4,Customer_5550,ShipToCustomer_508,Key_Account_98,Region_18,Country_5
Plant_219,Plant_Type_3,Vendor_508,MAT002793,Brand_388,Sub_Brand_109,Product_Type_460,Product_SubType_460-1,WindowQ1,Customer_77,ShipToCustomer_225,Key_Account_287,Region_10,Country_6
Plant_800,Plant_Type_4,Vendor_795,MAT000804,Brand_1384,Sub_Brand_142,Product_Type_965,Product_SubType_965-3,WindowQ4,Customer_3567,ShipToCustomer_687,Key_Account_94,Region_26,Country_7
Plant_11,Plant_Type_3,Vendor_853,MAT002937,Brand_3203,Sub_Brand_134,Product_Type_61,Product_SubType_61-2,WindowQ2,Customer_756,ShipToCustomer_552,Key_Account_214,Region_4,Country_11
Plant_434,Plant_Type_3,Vendor_46,MAT000580,Brand_3931,Sub_Brand_127,Product_Type_1162,Product_SubType_1162-2,WindowQ1,Customer_7657,ShipToCustomer_409,Key_Account_259,Region_4,Country_4
Plant_261,Plant_Type_2,Vendor_261,MAT001694,Brand_1290,Sub_Brand_94,Product_Type_629,Product_SubType_629-3,WindowQ4,Customer_4554,ShipToCustomer_350,Key_Account_327,Region_45,Country_4
Plant_535,Plant_Type_3,Vendor_91,MAT000550,Brand_1429,Sub_Brand_98,Product_Type_355,Product_SubType_355-4,WindowQ2,Customer_1772,ShipToCustomer_459,Key_Account_237,Region_29,Country_10
Plant_378,Plant_Type_1,Vendor_207,MAT000413,Brand_5581,Sub_Brand_67,Product_Type_483,Product_SubType_483-3,WindowQ3,Customer_2120,ShipToCustomer_119,Key_Account_34,Special,Country_2
Plant_83,Plant_Type_4,Vendor_595,MAT000089,Brand_2694,Sub_Brand_63,Product_Type_84,Product_SubType_84-4,WindowQ1,Customer_560,ShipToCustomer_136,Key_Account_315,Region_27,Country_15
Plant_25,Plant_Type_2,Vendor_47,MAT000228,Brand_4259,Sub_Brand_36,Product_Type_986,Product_SubType_986-4,Null,Customer_4901,ShipToCustomer_464,Key_Account_217,Region_6,Country_5
Plant_549,Plant_Type_2,Vendor_85,MAT001641,Brand_1071,Sub_Brand_17,Product_Type_1410,Product_SubType_1410-2,WindowQ4,Customer_3200,ShipToCustomer_813,Key_Account_174,Region_40,Country_5
Plant_253,Plant_Type_2,Vendor_518,MAT001624,Brand_1415,Sub_Brand_108,Product_Type_1160,Product_SubType_1160-4,WindowQ4,Customer_6542,ShipToCustomer_963,Key_Account_189,Region_42,Country_3
Plant_593,Plant_Type_3,Vendor_38,MAT000562,Brand_7518,Sub_Brand_36,Product_Type_1094,Product_SubType_1094-2,WindowQ1,Customer_5221,ShipToCustomer_422,Key_Account_204,Region_15,Country_9
Plant_178,Plant_Type_3,Vendor_984,MAT002633,Brand_94,Sub_Brand_120,Product_Type_440,Product_SubType_440-1,WindowQ1,Customer_1198,ShipToCustomer_692,Key_Account_182,Region_20,Country_4
Plant_246,Plant_Type_2,Vendor_387,MAT002870,Brand_3267,Sub_Brand_116,Product_Type_735,Product_SubType_735-3,Null,Customer_5714,ShipToCustomer_287,Key_Account_131,Region_15,Country_10
Plant_202,Plant_Type_2,Vendor_234,MAT000518,Brand_5953,Sub_Brand_135,Product_Type_1061,Product_SubType_1061-5,WindowQ1,Customer_5562,ShipToCustomer_68,Key_Account_361,Region_4,Country_12
Plant_397,Plant_Type_2,Vendor_221,MAT002211,Brand_6716,Sub_Brand_102,Product_Type_229,Product_SubType_229-3,Null,Customer_1983,ShipToCustomer_154,Key_Account_139,Region_50,Country_12
Plant_34,Plant_Type_4,Vendor_869,MAT002877,Brand_4155,Sub_Brand_60,Product_Type_201,Product_SubType_201-3,WindowQ3,Customer_7717,ShipToCustomer_806,Key_Account_58,WorldWide,Country_8
Plant_337,Plant_Type_3,Vendor_929,MAT001731,Brand_5147,Sub_Brand_104,Product_Type_1436,Product_SubType_1436-3,WindowQ2,Customer_4161,ShipToCustomer_407,Key_Account_22,Region_46,Country_3
Plant_614,Plant_Type_1,Vendor_112,MAT001606,Brand_7125,Sub_Brand_109,Product_Type_868,Product_SubType_868-2,WindowQ2,Customer_7688,ShipToCustomer_72,Key_Account_47,Region_37,Country_5
Plant_579,Plant_Type_3,Vendor_577,MAT000590,Brand_407,Sub_Brand_95,Product_Type_561,Product_SubType_561-2,WindowQ4,Customer_5021,ShipToCustomer_796,Key_Account_182,Region_20,Country_12
Plant_213,Plant_Type_2,Vendor_759,MAT000483,Brand_1953,Sub_Brand_31,Product_Type_288,Product_SubType_288-5,WindowQ1,Customer_2726,ShipToCustomer_786,Key_Account_370,Region_34,Country_7
Plant_177,Plant_Type_2,Vendor_280,MAT002632,Brand_7605,Sub_Brand_47,Product_Type_557,Product_SubType_557-4,WindowQ3,Customer_560,ShipToCustomer_136,Key_Account_315,Region_27,Country_15
Plant_11,Plant_Type_3,Vendor_491,MAT002110,Brand_1139,Sub_Brand_104,Product_Type_1421,Product_SubType_1421-6,WindowQ4,Customer_3997,ShipToCustomer_843,Key_Account_223,Region_38,Country_2
Plant_422,Plant_Type_3,Vendor_955,MAT001097,Brand_5216,Sub_Brand_38,Product_Type_268,Product_SubType_268-5,WindowQ4,Customer_2707,ShipToCustomer_901,Key_Account_324,Region_43,Country_5
Plant_252,Plant_Type_1,Vendor_368,MAT002443,Brand_7239,Sub_Brand_132,Product_Type_1138,Product_SubType_1138-1,WindowQ4,Customer_93,ShipToCustomer_645,Key_Account_162,Region_12,Country_10
Plant_5,Plant_Type_3,Vendor_449,MAT001910,Brand_4871,Sub_Brand_72,Product_Type_512,Product_SubType_512-5,WindowQ4,Customer_5597,ShipToCustomer_434,Key_Account_391,Region_7,Country_10
Plant_659,Plant_Type_2,Vendor_437,MAT000713,Brand_4773,Sub_Brand_57,Product_Type_1344,Product_SubType_1344-2,Null,Customer_3158,ShipToCustomer_837,Key_Account_151,Region_3,Country_12
