SoldTo,Country,Ship to Customer
Customer_4530,Country_10,ShipToCustomer_8979
Customer_4531,Country_2,ShipToCustomer_3950
Customer_4531,Country_2,ShipToCustomer_599
Customer_4532,Country_13,ShipToCustomer_1846
Customer_4532,Country_13,ShipToCustomer_4936
Customer_4533,Country_15,ShipToCustomer_27
Customer_4533,Country_15,ShipToCustomer_5891
Customer_4535,Country_6,ShipToCustomer_2340
Customer_4535,Country_6,ShipToCustomer_4697
Customer_4535,Country_6,ShipToCustomer_6221
Customer_4535,Country_6,ShipToCustomer_7221
Customer_4535,Country_6,ShipToCustomer_8703
Customer_4536,Country_12,ShipToCustomer_1692
Customer_4536,Country_12,ShipToCustomer_5103
Customer_4537,Country_11,ShipToCustomer_6255
Customer_4537,Country_11,ShipToCustomer_6928
Customer_4537,Country_11,ShipToCustomer_7733
Customer_4537,Country_11,ShipToCustomer_8121
Customer_4539,Country_15,ShipToCustomer_471
Customer_4539,Country_15,ShipToCustomer_9715
Customer_454,Country_7,ShipToCustomer_5601
Customer_4540,Country_7,ShipToCustomer_4553
Customer_4541,Country_10,ShipToCustomer_142
Customer_4541,Country_10,ShipToCustomer_4547
Customer_4541,Country_10,ShipToCustomer_668
Customer_4542,Country_10,ShipToCustomer_5812
Customer_4543,Country_9,ShipToCustomer_4561
Customer_4544,Country_14,ShipToCustomer_3049
Customer_4544,Country_14,ShipToCustomer_6108
Customer_4544,Country_14,ShipToCustomer_8743
Customer_4544,Country_14,ShipToCustomer_9135
Customer_4546,Country_9,ShipToCustomer_8983
Customer_4547,Country_14,ShipToCustomer_2849
Customer_4548,Country_15,ShipToCustomer_9491
Customer_4549,Country_3,ShipToCustomer_2130
Customer_4549,Country_3,ShipToCustomer_3323
Customer_4549,Country_3,ShipToCustomer_7552
Customer_455,Country_13,ShipToCustomer_4609
Customer_4551,Country_14,ShipToCustomer_1516
Customer_4551,Country_14,ShipToCustomer_8645
Customer_4553,Country_11,ShipToCustomer_6430
Customer_4554,Country_4,ShipToCustomer_350
Customer_4554,Country_4,ShipToCustomer_7823
Customer_4555,Country_15,ShipToCustomer_992
Customer_4556,Country_1,ShipToCustomer_626
Customer_4556,Country_1,ShipToCustomer_9416
Customer_4557,Country_14,ShipToCustomer_2238
Customer_4557,Country_14,ShipToCustomer_7652
Customer_4558,Country_15,ShipToCustomer_1053
Customer_4558,Country_15,ShipToCustomer_7373
Customer_4558,Country_15,ShipToCustomer_9337
Customer_4559,Country_5,ShipToCustomer_4954
Customer_4559,Country_5,ShipToCustomer_9779
Customer_456,Country_5,ShipToCustomer_4054
Customer_4560,Country_9,ShipToCustomer_1343
Customer_4560,Country_9,ShipToCustomer_1697
Customer_4560,Country_9,ShipToCustomer_3254
Customer_4561,Country_15,ShipToCustomer_4258
Customer_4561,Country_15,ShipToCustomer_6987
Customer_4562,Country_4,ShipToCustomer_2455
Customer_4562,Country_4,ShipToCustomer_6444
Customer_4563,Country_8,ShipToCustomer_5673
Customer_4566,Country_4,ShipToCustomer_5373
Customer_4567,Country_15,ShipToCustomer_9382
Customer_4568,Country_15,ShipToCustomer_2204
Customer_4569,Country_11,ShipToCustomer_6879
Customer_4572,Country_6,ShipToCustomer_8301
Customer_4574,Country_2,ShipToCustomer_6031
Customer_4575,Country_9,ShipToCustomer_6614
Customer_4575,Country_9,ShipToCustomer_6913
Customer_4576,Country_13,ShipToCustomer_929
Customer_4577,Country_6,ShipToCustomer_7239
Customer_4579,Country_3,ShipToCustomer_3460
Customer_4579,Country_3,ShipToCustomer_4211
Customer_4579,Country_3,ShipToCustomer_4475
Customer_458,Country_12,ShipToCustomer_7883
Customer_458,Country_12,ShipToCustomer_9645
Customer_4580,Country_1,ShipToCustomer_2939
Customer_4580,Country_1,ShipToCustomer_6535
Customer_4582,Country_14,ShipToCustomer_5287
Customer_4584,Country_5,ShipToCustomer_6642
Customer_4586,Country_1,ShipToCustomer_5839
Customer_4586,Country_1,ShipToCustomer_7082
Customer_4587,Country_10,ShipToCustomer_4225
Customer_4589,Country_12,ShipToCustomer_3897
Customer_459,Country_4,ShipToCustomer_9335
Customer_4590,Country_2,ShipToCustomer_6101
Customer_4591,Country_13,ShipToCustomer_6030
Customer_4593,Country_1,ShipToCustomer_9615
Customer_4594,Country_15,ShipToCustomer_1844
Customer_4594,Country_15,ShipToCustomer_2485
Customer_4594,Country_15,ShipToCustomer_3699
Customer_4594,Country_15,ShipToCustomer_4166
Customer_4597,Country_4,ShipToCustomer_9496
Customer_4598,Country_13,ShipToCustomer_5590
Customer_4598,Country_13,ShipToCustomer_9695
Customer_4599,Country_10,ShipToCustomer_7270
Customer_46,Country_2,ShipToCustomer_9799
Customer_4600,Country_3,ShipToCustomer_6047
Customer_4600,Country_3,ShipToCustomer_6235
Customer_4602,Country_6,ShipToCustomer_4606
Customer_4603,Country_5,ShipToCustomer_4465
Customer_4603,Country_5,ShipToCustomer_7211
Customer_4605,Country_14,ShipToCustomer_1107
Customer_4606,Country_7,ShipToCustomer_6356
Customer_4608,Country_2,ShipToCustomer_1893
Customer_461,Country_6,ShipToCustomer_6549
Customer_4611,Country_10,ShipToCustomer_1369
Customer_4613,Country_3,ShipToCustomer_7150
Customer_4614,Country_12,ShipToCustomer_3570
Customer_4614,Country_12,ShipToCustomer_8190
Customer_4617,Country_6,ShipToCustomer_3654
Customer_4618,Country_11,ShipToCustomer_4447
Customer_462,Country_9,ShipToCustomer_3747
Customer_462,Country_9,ShipToCustomer_6732
Customer_4622,Country_4,ShipToCustomer_3038
Customer_4623,Country_7,ShipToCustomer_5531
Customer_4623,Country_7,ShipToCustomer_7721
Customer_4625,Country_15,ShipToCustomer_5865
Customer_4626,Country_1,ShipToCustomer_4191
Customer_4626,Country_1,ShipToCustomer_6640
Customer_4626,Country_1,ShipToCustomer_8140
Customer_4627,Country_15,ShipToCustomer_787
Customer_4627,Country_15,ShipToCustomer_8163
Customer_4627,Country_15,ShipToCustomer_8478
Customer_4628,Country_5,ShipToCustomer_3604
Customer_4628,Country_5,ShipToCustomer_4950
Customer_4629,Country_1,ShipToCustomer_5371
Customer_4629,Country_1,ShipToCustomer_7487
Customer_463,Country_4,ShipToCustomer_1045
Customer_463,Country_4,ShipToCustomer_492
Customer_463,Country_4,ShipToCustomer_897
Customer_463,Country_4,ShipToCustomer_9548
Customer_4631,Country_10,ShipToCustomer_8365
Customer_4631,Country_10,ShipToCustomer_9743
Customer_4632,Country_15,ShipToCustomer_5332
Customer_4634,Country_5,ShipToCustomer_4238
Customer_4634,Country_5,ShipToCustomer_8620
Customer_4634,Country_5,ShipToCustomer_9724
Customer_4635,Country_9,ShipToCustomer_1651
Customer_4636,Country_13,ShipToCustomer_3826
Customer_4636,Country_13,ShipToCustomer_9401
Customer_464,Country_9,ShipToCustomer_3598
Customer_4641,Country_9,ShipToCustomer_713
Customer_4642,Country_15,ShipToCustomer_6587
Customer_4642,Country_15,ShipToCustomer_7091
Customer_4642,Country_15,ShipToCustomer_7632
Customer_4643,Country_6,ShipToCustomer_4658
Customer_4644,Country_3,ShipToCustomer_7635
Customer_4644,Country_3,ShipToCustomer_9078
Customer_4645,Country_10,ShipToCustomer_4946
Customer_4646,Country_9,ShipToCustomer_1589
Customer_4646,Country_9,ShipToCustomer_3270
Customer_4646,Country_9,ShipToCustomer_5871
Customer_4646,Country_9,ShipToCustomer_59
Customer_4647,Country_13,ShipToCustomer_7985
Customer_4647,Country_13,ShipToCustomer_8814
Customer_4648,Country_7,ShipToCustomer_5316
Customer_465,Country_15,ShipToCustomer_631
Customer_4650,Country_1,ShipToCustomer_186
Customer_4650,Country_1,ShipToCustomer_3371
Customer_4651,Country_6,ShipToCustomer_2218
Customer_4652,Country_3,ShipToCustomer_1442
Customer_4653,Country_5,ShipToCustomer_101
Customer_4653,Country_5,ShipToCustomer_8278
Customer_4654,Country_12,ShipToCustomer_3443
Customer_4654,Country_12,ShipToCustomer_4075
Customer_4654,Country_12,ShipToCustomer_5560
Customer_4655,Country_12,ShipToCustomer_7920
Customer_4657,Country_8,ShipToCustomer_1381
Customer_4657,Country_8,ShipToCustomer_3025
Customer_4657,Country_8,ShipToCustomer_5172
Customer_4658,Country_6,ShipToCustomer_2309
Customer_466,Country_10,ShipToCustomer_227
Customer_466,Country_10,ShipToCustomer_520
Customer_4660,Country_8,ShipToCustomer_6921
Customer_4661,Country_14,ShipToCustomer_6839
Customer_4661,Country_14,ShipToCustomer_7627
Customer_4662,Country_13,ShipToCustomer_6596
Customer_4665,Country_6,ShipToCustomer_6881
Customer_4665,Country_6,ShipToCustomer_8296
Customer_4666,Country_4,ShipToCustomer_1824
Customer_4667,Country_4,ShipToCustomer_6202
Customer_4668,Country_10,ShipToCustomer_8522
Customer_4669,Country_8,ShipToCustomer_4761
Customer_467,Country_7,ShipToCustomer_6948
Customer_4671,Country_4,ShipToCustomer_3295
Customer_4671,Country_4,ShipToCustomer_4971
Customer_4672,Country_7,ShipToCustomer_367
Customer_4674,Country_4,ShipToCustomer_6307
Customer_4675,Country_11,ShipToCustomer_573
Customer_4677,Country_14,ShipToCustomer_5693
Customer_468,Country_5,ShipToCustomer_2136
Customer_468,Country_5,ShipToCustomer_8732
Customer_4680,Country_6,ShipToCustomer_3006
Customer_4681,Country_2,ShipToCustomer_7525
Customer_4684,Country_11,ShipToCustomer_4908
Customer_4684,Country_11,ShipToCustomer_6526
Customer_4684,Country_11,ShipToCustomer_6689
Customer_4685,Country_2,ShipToCustomer_1741
Customer_4685,Country_2,ShipToCustomer_2220
Customer_4685,Country_2,ShipToCustomer_778
Customer_4685,Country_2,ShipToCustomer_8181
Customer_4685,Country_2,ShipToCustomer_9121
Customer_4686,Country_2,ShipToCustomer_8871
Customer_4687,Country_14,ShipToCustomer_2404
Customer_4687,Country_14,ShipToCustomer_565
Customer_4687,Country_14,ShipToCustomer_5828
Customer_4687,Country_14,ShipToCustomer_8494
Customer_4688,Country_9,ShipToCustomer_3441
Customer_4688,Country_9,ShipToCustomer_7224
Customer_4689,Country_13,ShipToCustomer_6259
Customer_469,Country_5,ShipToCustomer_7474
Customer_469,Country_5,ShipToCustomer_9934
Customer_4690,Country_13,ShipToCustomer_3602
Customer_4690,Country_13,ShipToCustomer_7537
Customer_4690,Country_13,ShipToCustomer_8475
Customer_4692,Country_15,ShipToCustomer_2041
Customer_4694,Country_2,ShipToCustomer_2724
Customer_4695,Country_10,ShipToCustomer_1128
Customer_4695,Country_10,ShipToCustomer_3257
Customer_4695,Country_10,ShipToCustomer_8101
Customer_4695,Country_10,ShipToCustomer_9829
Customer_4696,Country_9,ShipToCustomer_2116
Customer_4698,Country_7,ShipToCustomer_1448
Customer_4698,Country_7,ShipToCustomer_3964
Customer_4699,Country_15,ShipToCustomer_2208
Customer_470,Country_2,ShipToCustomer_3677
Customer_470,Country_2,ShipToCustomer_91
Customer_4700,Country_13,ShipToCustomer_3861
Customer_4700,Country_13,ShipToCustomer_7788
Customer_4701,Country_2,ShipToCustomer_6478
Customer_4702,Country_4,ShipToCustomer_1831
Customer_4702,Country_4,ShipToCustomer_5704
Customer_4703,Country_13,ShipToCustomer_6421
Customer_4703,Country_13,ShipToCustomer_8590
Customer_4704,Country_7,ShipToCustomer_2063
Customer_4704,Country_7,ShipToCustomer_2618
Customer_4704,Country_7,ShipToCustomer_680
Customer_4705,Country_2,ShipToCustomer_2828
Customer_4705,Country_2,ShipToCustomer_8305
Customer_4705,Country_2,ShipToCustomer_9217
Customer_4705,Country_2,ShipToCustomer_9747
Customer_4706,Country_5,ShipToCustomer_7243
Customer_4707,Country_1,ShipToCustomer_4348
Customer_4707,Country_1,ShipToCustomer_4414
Customer_4708,Country_14,ShipToCustomer_180
Customer_4708,Country_14,ShipToCustomer_2726
Customer_4708,Country_14,ShipToCustomer_4651
Customer_4709,Country_14,ShipToCustomer_1455
Customer_4709,Country_14,ShipToCustomer_7907
Customer_471,Country_10,ShipToCustomer_8200
Customer_4713,Country_8,ShipToCustomer_6491
Customer_4713,Country_8,ShipToCustomer_8230
Customer_4714,Country_1,ShipToCustomer_2901
Customer_4714,Country_1,ShipToCustomer_9584
Customer_4715,Country_5,ShipToCustomer_4676
Customer_4715,Country_5,ShipToCustomer_5771
Customer_4715,Country_5,ShipToCustomer_965
Customer_4716,Country_14,ShipToCustomer_1899
Customer_4716,Country_14,ShipToCustomer_8214
Customer_4717,Country_11,ShipToCustomer_2456
Customer_4718,Country_4,ShipToCustomer_7234
Customer_4718,Country_4,ShipToCustomer_7288
Customer_4719,Country_13,ShipToCustomer_7306
Customer_4720,Country_5,ShipToCustomer_5805
Customer_4720,Country_5,ShipToCustomer_6184
Customer_4720,Country_5,ShipToCustomer_6306
Customer_4721,Country_9,ShipToCustomer_1546
Customer_4721,Country_9,ShipToCustomer_888
Customer_4721,Country_9,ShipToCustomer_9218
Customer_4721,Country_9,ShipToCustomer_943
Customer_4721,Country_9,ShipToCustomer_9850
Customer_4723,Country_7,ShipToCustomer_3277
Customer_4724,Country_4,ShipToCustomer_3136
Customer_4724,Country_4,ShipToCustomer_4383
Customer_4724,Country_4,ShipToCustomer_4529
Customer_4724,Country_4,ShipToCustomer_650
Customer_4726,Country_7,ShipToCustomer_9314
Customer_4727,Country_14,ShipToCustomer_3999
Customer_4728,Country_15,ShipToCustomer_1554
Customer_4728,Country_15,ShipToCustomer_488
Customer_4729,Country_12,ShipToCustomer_4674
Customer_473,Country_9,ShipToCustomer_3706
Customer_4731,Country_9,ShipToCustomer_9867
Customer_4732,Country_7,ShipToCustomer_1314
Customer_4733,Country_9,ShipToCustomer_4311
Customer_4734,Country_4,ShipToCustomer_4104
Customer_4734,Country_4,ShipToCustomer_6167
Customer_4736,Country_13,ShipToCustomer_6743
Customer_4736,Country_13,ShipToCustomer_7511
Customer_4736,Country_13,ShipToCustomer_9299
Customer_4738,Country_14,ShipToCustomer_146
Customer_4738,Country_14,ShipToCustomer_2591
Customer_4738,Country_14,ShipToCustomer_7025
Customer_4738,Country_14,ShipToCustomer_7689
Customer_4738,Country_14,ShipToCustomer_9489
Customer_4740,Country_12,ShipToCustomer_4177
Customer_4740,Country_12,ShipToCustomer_8292
Customer_4740,Country_12,ShipToCustomer_8571
Customer_4741,Country_7,ShipToCustomer_2386
Customer_4741,Country_7,ShipToCustomer_5773
Customer_4741,Country_7,ShipToCustomer_8030
Customer_4742,Country_8,ShipToCustomer_7945
Customer_4743,Country_2,ShipToCustomer_122
Customer_4743,Country_2,ShipToCustomer_244
Customer_4743,Country_2,ShipToCustomer_6016
Customer_4744,Country_4,ShipToCustomer_7118
Customer_4745,Country_12,ShipToCustomer_4544
Customer_4747,Country_1,ShipToCustomer_1508
Customer_4747,Country_1,ShipToCustomer_4546
Customer_4748,Country_11,ShipToCustomer_2006
Customer_475,Country_12,ShipToCustomer_5969
Customer_475,Country_12,ShipToCustomer_6077
Customer_4751,Country_5,ShipToCustomer_8327
Customer_4752,Country_14,ShipToCustomer_7995
Customer_4752,Country_14,ShipToCustomer_7998
Customer_4753,Country_2,ShipToCustomer_3233
Customer_4753,Country_2,ShipToCustomer_3643
Customer_4756,Country_15,ShipToCustomer_3688
Customer_4756,Country_15,ShipToCustomer_8388
Customer_4756,Country_15,ShipToCustomer_9400
Customer_4756,Country_15,ShipToCustomer_9414
Customer_4757,Country_12,ShipToCustomer_2705
Customer_4757,Country_12,ShipToCustomer_4498
Customer_4757,Country_12,ShipToCustomer_6627
Customer_4758,Country_10,ShipToCustomer_5357
Customer_4759,Country_11,ShipToCustomer_9204
Customer_4760,Country_4,ShipToCustomer_7570
Customer_4761,Country_10,ShipToCustomer_9676
Customer_4763,Country_14,ShipToCustomer_4833
Customer_4764,Country_5,ShipToCustomer_677
Customer_4768,Country_2,ShipToCustomer_3843
Customer_4768,Country_2,ShipToCustomer_5157
Customer_4768,Country_2,ShipToCustomer_8870
Customer_4771,Country_2,ShipToCustomer_2800
Customer_4771,Country_2,ShipToCustomer_8533
Customer_4772,Country_12,ShipToCustomer_3440
Customer_4776,Country_6,ShipToCustomer_1852
Customer_4776,Country_6,ShipToCustomer_5427
Customer_4777,Country_13,ShipToCustomer_4298
Customer_4778,Country_1,ShipToCustomer_8171
Customer_478,Country_15,ShipToCustomer_9031
Customer_4781,Country_14,ShipToCustomer_2791
Customer_4782,Country_1,ShipToCustomer_8299
Customer_4783,Country_14,ShipToCustomer_4556
Customer_4783,Country_14,ShipToCustomer_732
Customer_4785,Country_8,ShipToCustomer_1058
Customer_4786,Country_5,ShipToCustomer_1071
Customer_4786,Country_5,ShipToCustomer_7135
Customer_4786,Country_5,ShipToCustomer_8409
Customer_4789,Country_6,ShipToCustomer_513
Customer_4789,Country_6,ShipToCustomer_7529
Customer_4789,Country_6,ShipToCustomer_760
Customer_479,Country_13,ShipToCustomer_4417
Customer_4790,Country_3,ShipToCustomer_697
Customer_4790,Country_3,ShipToCustomer_7486
Customer_4791,Country_2,ShipToCustomer_1526
Customer_4793,Country_3,ShipToCustomer_3615
Customer_4793,Country_3,ShipToCustomer_4587
Customer_4793,Country_3,ShipToCustomer_5595
Customer_4795,Country_6,ShipToCustomer_6899
Customer_4796,Country_4,ShipToCustomer_8749
Customer_4799,Country_9,ShipToCustomer_7399
Customer_48,Country_8,ShipToCustomer_4048
Customer_480,Country_1,ShipToCustomer_8194
Customer_4800,Country_13,ShipToCustomer_3087
Customer_4800,Country_13,ShipToCustomer_9767
Customer_4802,Country_10,ShipToCustomer_1366
Customer_4802,Country_10,ShipToCustomer_4090
Customer_4805,Country_8,ShipToCustomer_2752
Customer_4805,Country_8,ShipToCustomer_4889
Customer_4808,Country_9,ShipToCustomer_4854
Customer_4809,Country_15,ShipToCustomer_3495
Customer_4809,Country_15,ShipToCustomer_7674
Customer_481,Country_8,ShipToCustomer_1291
Customer_481,Country_8,ShipToCustomer_2471
Customer_481,Country_8,ShipToCustomer_9451
Customer_4810,Country_13,ShipToCustomer_5731
Customer_4810,Country_13,ShipToCustomer_854
Customer_4813,Country_11,ShipToCustomer_118
Customer_4813,Country_11,ShipToCustomer_3709
Customer_4813,Country_11,ShipToCustomer_4520
Customer_4813,Country_11,ShipToCustomer_5238
Customer_4813,Country_11,ShipToCustomer_5712
Customer_4816,Country_14,ShipToCustomer_5018
Customer_4816,Country_14,ShipToCustomer_7498
Customer_4817,Country_11,ShipToCustomer_2615
Customer_4817,Country_11,ShipToCustomer_8098
Customer_4818,Country_5,ShipToCustomer_5538
Customer_4819,Country_1,ShipToCustomer_4357
Customer_482,Country_3,ShipToCustomer_5758
Customer_4821,Country_15,ShipToCustomer_7553
Customer_4823,Country_5,ShipToCustomer_3480
Customer_4825,Country_8,ShipToCustomer_4373
Customer_4825,Country_8,ShipToCustomer_5009
Customer_4825,Country_8,ShipToCustomer_5158
Customer_4825,Country_8,ShipToCustomer_6319
Customer_4825,Country_8,ShipToCustomer_7001
Customer_4826,Country_10,ShipToCustomer_5770
Customer_4826,Country_10,ShipToCustomer_9354
Customer_4827,Country_8,ShipToCustomer_2114
Customer_4827,Country_8,ShipToCustomer_7417
Customer_4827,Country_8,ShipToCustomer_8566
Customer_4827,Country_8,ShipToCustomer_8972
Customer_4828,Country_15,ShipToCustomer_9447
Customer_4829,Country_1,ShipToCustomer_3125
Customer_4829,Country_1,ShipToCustomer_3482
Customer_483,Country_7,ShipToCustomer_1729
Customer_483,Country_7,ShipToCustomer_658
Customer_483,Country_7,ShipToCustomer_8431
Customer_4830,Country_7,ShipToCustomer_64
Customer_4830,Country_7,ShipToCustomer_74
Customer_4831,Country_8,ShipToCustomer_4738
Customer_4833,Country_11,ShipToCustomer_5617
Customer_4833,Country_11,ShipToCustomer_7480
Customer_4834,Country_4,ShipToCustomer_1273
Customer_4834,Country_4,ShipToCustomer_6934
Customer_4834,Country_4,ShipToCustomer_9110
Customer_4835,Country_8,ShipToCustomer_134
Customer_4836,Country_13,ShipToCustomer_2057
Customer_4836,Country_13,ShipToCustomer_8912
Customer_4836,Country_13,ShipToCustomer_9876
Customer_4837,Country_3,ShipToCustomer_2232
Customer_4837,Country_3,ShipToCustomer_604
Customer_4837,Country_3,ShipToCustomer_8574
Customer_4838,Country_15,ShipToCustomer_8054
Customer_4839,Country_14,ShipToCustomer_1567
Customer_4839,Country_14,ShipToCustomer_4123
Customer_4839,Country_14,ShipToCustomer_4496
Customer_484,Country_5,ShipToCustomer_7509
Customer_484,Country_5,ShipToCustomer_866
