MATERIAL,Sourcing_Plant,Sourcing_Vendor
MAT006094,Plant_150,Vendor_131
MAT006095,Plant_710,Vendor_357
MAT006096,Plant_798,Vendor_107
MAT006097,Plant_37,Vendor_96
MAT006098,Plant_758,Vendor_300
MAT006099,Plant_156,Vendor_604
MAT006100,Plant_709,Vendor_199
MAT006101,Plant_42,Vendor_15
MAT006102,Plant_718,Vendor_106
MAT006103,Plant_744,Vendor_947
MAT006104,Plant_647,Vendor_219
MAT006105,Plant_332,Vendor_274
MAT006106,Plant_319,Vendor_802
MAT006107,Plant_63,Vendor_7
MAT006108,Plant_408,Vendor_268
MAT006109,Plant_97,Vendor_435
MAT006110,Plant_103,Vendor_951
MAT006111,Plant_319,Vendor_674
MAT006112,Plant_604,Vendor_959
MAT006113,Plant_335,Vendor_337
MAT006114,Plant_338,Vendor_675
MAT006115,Plant_517,Vendor_277
MAT006116,Plant_581,Vendor_165
MAT006117,Plant_763,Vendor_938
MAT006118,Plant_556,Vendor_602
MAT006119,Plant_39,Vendor_720
MAT006120,Plant_339,Vendor_266
MAT006121,Plant_270,Vendor_848
MAT006122,Plant_497,Vendor_427
MAT006123,Plant_102,Vendor_104
MAT006124,Plant_355,Vendor_961
MAT006125,Plant_686,Vendor_156
MAT006126,Plant_665,Vendor_548
MAT006127,Plant_765,Vendor_668
MAT006128,Plant_68,Vendor_781
MAT006129,Plant_638,Vendor_956
MAT006130,Plant_42,Vendor_127
MAT006131,Plant_407,Vendor_350
MAT006132,Plant_27,Vendor_403
MAT006133,Plant_450,Vendor_47
MAT006134,Plant_747,Vendor_87
MAT006135,Plant_728,Vendor_93
MAT006136,Plant_161,Vendor_400
MAT006137,Plant_389,Vendor_542
MAT006138,Plant_18,Vendor_400
MAT006139,Plant_591,Vendor_696
MAT006140,Plant_782,Vendor_233
MAT006141,Plant_363,Vendor_88
MAT006142,Plant_90,Vendor_503
MAT006143,Plant_780,Vendor_968
MAT006144,Plant_320,Vendor_155
MAT006145,Plant_202,Vendor_925
MAT006146,Plant_235,Vendor_593
MAT006147,Plant_233,Vendor_409
MAT006148,Plant_280,Vendor_198
MAT006149,Plant_516,Vendor_213
MAT006150,Plant_351,Vendor_429
MAT006151,Plant_618,Vendor_326
MAT006152,Plant_554,Vendor_571
MAT006153,Plant_56,Vendor_397
MAT006154,Plant_706,Vendor_284
MAT006155,Plant_762,Vendor_819
MAT006156,Plant_749,Vendor_71
MAT006157,Plant_541,Vendor_542
MAT006158,Plant_137,Vendor_834
MAT006159,Plant_486,Vendor_409
MAT006160,Plant_443,Vendor_299
MAT006161,Plant_541,Vendor_818
MAT006162,Plant_429,Vendor_395
MAT006163,Plant_690,Vendor_2
MAT006164,Plant_731,Vendor_559
MAT006165,Plant_275,Vendor_998
MAT006166,Plant_344,Vendor_682
MAT006167,Plant_204,Vendor_505
MAT006168,Plant_751,Vendor_945
MAT006169,Plant_409,Vendor_660
MAT006170,Plant_117,Vendor_765
MAT006171,Plant_202,Vendor_858
MAT006172,Plant_392,Vendor_1000
MAT006173,Plant_627,Vendor_985
MAT006174,Plant_508,Vendor_727
MAT006175,Plant_376,Vendor_652
MAT006176,Plant_539,Vendor_409
MAT006177,Plant_511,Vendor_950
MAT006178,Plant_149,Vendor_230
MAT006179,Plant_365,Vendor_917
MAT006180,Plant_13,Vendor_718
MAT006181,Plant_539,Vendor_60
MAT006182,Plant_512,Vendor_210
MAT006183,Plant_225,Vendor_618
MAT006184,Plant_461,Vendor_499
MAT006185,Plant_492,Vendor_785
MAT006186,Plant_608,Vendor_537
MAT006187,Plant_397,Vendor_878
MAT006188,Plant_612,Vendor_966
MAT006189,Plant_269,Vendor_380
MAT006190,Plant_360,Vendor_130
MAT006191,Plant_369,Vendor_312
MAT006192,Plant_31,Vendor_837
MAT006193,Plant_294,Vendor_911
MAT006194,Plant_333,Vendor_869
MAT006195,Plant_644,Vendor_770
MAT006196,Plant_330,Vendor_303
MAT006197,Plant_724,Vendor_779
MAT006198,Plant_522,Vendor_890
MAT006199,Plant_417,Vendor_160
MAT006200,Plant_635,Vendor_728
MAT006201,Plant_348,Vendor_985
MAT006202,Plant_796,Vendor_807
MAT006203,Plant_753,Vendor_868
MAT006204,Plant_679,Vendor_438
MAT006205,Plant_8,Vendor_944
MAT006206,Plant_675,Vendor_88
MAT006207,Plant_545,Vendor_652
MAT006208,Plant_560,Vendor_704
MAT006209,Plant_563,Vendor_988
MAT006210,Plant_582,Vendor_913
MAT006211,Plant_647,Vendor_937
MAT006212,Plant_106,Vendor_147
MAT006213,Plant_502,Vendor_291
MAT006214,Plant_296,Vendor_187
MAT006215,Plant_712,Vendor_594
MAT006216,Plant_338,Vendor_679
MAT006217,Plant_193,Vendor_273
MAT006218,Plant_529,Vendor_517
MAT006219,Plant_104,Vendor_520
MAT006220,Plant_25,Vendor_559
MAT006221,Plant_96,Vendor_879
MAT006222,Plant_319,Vendor_130
MAT006223,Plant_614,Vendor_340
MAT006224,Plant_394,Vendor_941
MAT006225,Plant_738,Vendor_667
MAT006226,Plant_675,Vendor_921
MAT006227,Plant_167,Vendor_594
MAT006228,Plant_607,Vendor_972
MAT006229,Plant_91,Vendor_808
MAT006230,Plant_154,Vendor_805
MAT006231,Plant_785,Vendor_674
MAT006232,Plant_535,Vendor_785
MAT006233,Plant_560,Vendor_614
MAT006234,Plant_567,Vendor_313
MAT006235,Plant_536,Vendor_929
MAT006236,Plant_558,Vendor_960
MAT006237,Plant_424,Vendor_917
MAT006238,Plant_398,Vendor_510
MAT006239,Plant_689,Vendor_83
MAT006240,Plant_43,Vendor_110
MAT006241,Plant_407,Vendor_66
MAT006242,Plant_738,Vendor_326
MAT006243,Plant_313,Vendor_723
MAT006244,Plant_343,Vendor_633
MAT006245,Plant_113,Vendor_541
MAT006246,Plant_391,Vendor_663
MAT006247,Plant_486,Vendor_913
MAT006248,Plant_211,Vendor_32
MAT006249,Plant_620,Vendor_749
MAT006250,Plant_204,Vendor_823
MAT006251,Plant_334,Vendor_146
MAT006252,Plant_645,Vendor_809
MAT006253,Plant_297,Vendor_440
MAT006254,Plant_653,Vendor_303
MAT006255,Plant_516,Vendor_791
MAT006256,Plant_268,Vendor_177
MAT006257,Plant_427,Vendor_471
MAT006258,Plant_234,Vendor_505
MAT006259,Plant_111,Vendor_293
MAT006260,Plant_492,Vendor_904
MAT006261,Plant_555,Vendor_849
MAT006262,Plant_480,Vendor_496
MAT006263,Plant_764,Vendor_692
MAT006264,Plant_688,Vendor_142
MAT006265,Plant_232,Vendor_98
MAT006266,Plant_166,Vendor_464
MAT006267,Plant_280,Vendor_693
MAT006268,Plant_19,Vendor_808
MAT006269,Plant_495,Vendor_153
MAT006270,Plant_169,Vendor_770
MAT006271,Plant_455,Vendor_246
MAT006272,Plant_673,Vendor_34
MAT006273,Plant_787,Vendor_217
MAT006274,Plant_636,Vendor_909
MAT006275,Plant_115,Vendor_663
MAT006276,Plant_614,Vendor_538
MAT006277,Plant_589,Vendor_777
MAT006278,Plant_199,Vendor_461
MAT006279,Plant_483,Vendor_568
MAT006280,Plant_312,Vendor_511
MAT006281,Plant_1,Vendor_755
MAT006282,Plant_518,Vendor_435
MAT006283,Plant_205,Vendor_342
MAT006284,Plant_291,Vendor_165
MAT006285,Plant_65,Vendor_217
MAT006286,Plant_607,Vendor_850
MAT006287,Plant_370,Vendor_289
MAT006288,Plant_104,Vendor_335
MAT006289,Plant_594,Vendor_46
MAT006290,Plant_581,Vendor_539
MAT006291,Plant_750,Vendor_475
MAT006292,Plant_735,Vendor_883
MAT006293,Plant_462,Vendor_24
MAT006294,Plant_575,Vendor_33
MAT006295,Plant_235,Vendor_738
MAT006296,Plant_281,Vendor_603
MAT006297,Plant_210,Vendor_462
MAT006298,Plant_731,Vendor_913
MAT006299,Plant_30,Vendor_742
MAT006300,Plant_375,Vendor_775
MAT006301,Plant_361,Vendor_883
MAT006302,Plant_554,Vendor_940
MAT006303,Plant_671,Vendor_30
MAT006304,Plant_35,Vendor_597
MAT006305,Plant_598,Vendor_922
MAT006306,Plant_612,Vendor_551
MAT006307,Plant_722,Vendor_948
MAT006308,Plant_545,Vendor_165
MAT006309,Plant_676,Vendor_263
MAT006310,Plant_430,Vendor_787
MAT006311,Plant_139,Vendor_132
MAT006312,Plant_735,Vendor_361
MAT006313,Plant_557,Vendor_709
MAT006314,Plant_497,Vendor_26
MAT006315,Plant_383,Vendor_750
MAT006316,Plant_241,Vendor_64
MAT006317,Plant_638,Vendor_426
MAT006318,Plant_389,Vendor_944
MAT006319,Plant_151,Vendor_697
MAT006320,Plant_52,Vendor_3
MAT006321,Plant_38,Vendor_2
MAT006322,Plant_46,Vendor_963
MAT006323,Plant_364,Vendor_506
MAT006324,Plant_705,Vendor_708
MAT006325,Plant_564,Vendor_831
MAT006326,Plant_623,Vendor_487
MAT006327,Plant_44,Vendor_908
MAT006328,Plant_792,Vendor_558
MAT006329,Plant_489,Vendor_766
MAT006330,Plant_166,Vendor_328
MAT006331,Plant_538,Vendor_992
MAT006332,Plant_198,Vendor_207
MAT006333,Plant_316,Vendor_854
MAT006334,Plant_50,Vendor_40
MAT006335,Plant_145,Vendor_822
MAT006336,Plant_755,Vendor_246
MAT006337,Plant_325,Vendor_125
MAT006338,Plant_616,Vendor_424
MAT006339,Plant_339,Vendor_67
MAT006340,Plant_786,Vendor_952
MAT006341,Plant_125,Vendor_883
MAT006342,Plant_707,Vendor_471
MAT006343,Plant_414,Vendor_962
MAT006344,Plant_114,Vendor_273
MAT006345,Plant_24,Vendor_376
MAT006346,Plant_46,Vendor_850
MAT006347,Plant_736,Vendor_466
MAT006348,Plant_742,Vendor_204
MAT006349,Plant_113,Vendor_222
MAT006350,Plant_495,Vendor_898
MAT006351,Plant_485,Vendor_308
MAT006352,Plant_6,Vendor_600
MAT006353,Plant_133,Vendor_537
MAT006354,Plant_703,Vendor_403
MAT006355,Plant_305,Vendor_624
MAT006356,Plant_545,Vendor_280
MAT006357,Plant_242,Vendor_431
MAT006358,Plant_184,Vendor_43
MAT006359,Plant_464,Vendor_320
MAT006360,Plant_174,Vendor_656
MAT006361,Plant_315,Vendor_248
MAT006362,Plant_213,Vendor_308
MAT006363,Plant_183,Vendor_743
MAT006364,Plant_607,Vendor_837
MAT006365,Plant_86,Vendor_336
MAT006366,Plant_2,Vendor_643
MAT006367,Plant_351,Vendor_681
MAT006368,Plant_335,Vendor_499
MAT006369,Plant_365,Vendor_357
MAT006370,Plant_431,Vendor_148
MAT006371,Plant_418,Vendor_729
MAT006372,Plant_277,Vendor_452
MAT006373,Plant_68,Vendor_379
MAT006374,Plant_383,Vendor_256
MAT006375,Plant_238,Vendor_25
MAT006376,Plant_702,Vendor_26
MAT006377,Plant_308,Vendor_763
MAT006378,Plant_692,Vendor_209
MAT006379,Plant_636,Vendor_628
MAT006380,Plant_44,Vendor_452
MAT006381,Plant_101,Vendor_57
MAT006382,Plant_457,Vendor_336
MAT006383,Plant_53,Vendor_331
MAT006384,Plant_748,Vendor_101
MAT006385,Plant_313,Vendor_428
MAT006386,Plant_41,Vendor_983
MAT006387,Plant_474,Vendor_986
MAT006388,Plant_734,Vendor_707
MAT006389,Plant_179,Vendor_213
MAT006390,Plant_459,Vendor_206
MAT006391,Plant_531,Vendor_944
MAT006392,Plant_287,Vendor_873
MAT006393,Plant_682,Vendor_70
MAT006394,Plant_326,Vendor_141
MAT006395,Plant_493,Vendor_501
MAT006396,Plant_226,Vendor_174
MAT006397,Plant_532,Vendor_763
MAT006398,Plant_744,Vendor_482
MAT006399,Plant_677,Vendor_478
MAT006400,Plant_367,Vendor_80
MAT006401,Plant_486,Vendor_58
MAT006402,Plant_77,Vendor_392
MAT006403,Plant_507,Vendor_610
MAT006404,Plant_289,Vendor_848
MAT006405,Plant_61,Vendor_281
MAT006406,Plant_388,Vendor_180
MAT006407,Plant_194,Vendor_146
MAT006408,Plant_758,Vendor_809
MAT006409,Plant_208,Vendor_152
MAT006410,Plant_151,Vendor_393
MAT006411,Plant_343,Vendor_889
MAT006412,Plant_4,Vendor_694
MAT006413,Plant_121,Vendor_786
MAT006414,Plant_329,Vendor_507
MAT006415,Plant_277,Vendor_534
MAT006416,Plant_626,Vendor_689
MAT006417,Plant_521,Vendor_784
MAT006418,Plant_107,Vendor_31
MAT006419,Plant_137,Vendor_198
MAT006420,Plant_198,Vendor_723
MAT006421,Plant_579,Vendor_655
MAT006422,Plant_325,Vendor_510
MAT006423,Plant_336,Vendor_527
MAT006424,Plant_402,Vendor_225
MAT006425,Plant_197,Vendor_216
MAT006426,Plant_573,Vendor_821
MAT006427,Plant_246,Vendor_781
MAT006428,Plant_459,Vendor_787
MAT006429,Plant_137,Vendor_657
MAT006430,Plant_728,Vendor_467
MAT006431,Plant_420,Vendor_337
MAT006432,Plant_654,Vendor_504
MAT006433,Plant_31,Vendor_327
MAT006434,Plant_586,Vendor_603
MAT006435,Plant_643,Vendor_428
MAT006436,Plant_638,Vendor_422
MAT006437,Plant_465,Vendor_902
MAT006438,Plant_111,Vendor_393
MAT006439,Plant_441,Vendor_174
MAT006440,Plant_486,Vendor_324
MAT006441,Plant_94,Vendor_865
MAT006442,Plant_25,Vendor_354
MAT006443,Plant_99,Vendor_345
MAT006444,Plant_618,Vendor_300
MAT006445,Plant_104,Vendor_504
MAT006446,Plant_742,Vendor_802
MAT006447,Plant_586,Vendor_117
MAT006448,Plant_339,Vendor_979
MAT006449,Plant_596,Vendor_990
MAT006450,Plant_751,Vendor_938
MAT006451,Plant_385,Vendor_433
MAT006452,Plant_448,Vendor_223
MAT006453,Plant_200,Vendor_151
MAT006454,Plant_320,Vendor_701
MAT006455,Plant_700,Vendor_174
MAT006456,Plant_320,Vendor_577
MAT006457,Plant_408,Vendor_300
MAT006458,Plant_633,Vendor_340
MAT006459,Plant_498,Vendor_222
MAT006460,Plant_564,Vendor_355
MAT006461,Plant_324,Vendor_946
MAT006462,Plant_426,Vendor_80
MAT006463,Plant_757,Vendor_45
MAT006464,Plant_713,Vendor_513
MAT006465,Plant_648,Vendor_911
MAT006466,Plant_704,Vendor_287
MAT006467,Plant_502,Vendor_844
MAT006468,Plant_266,Vendor_268
MAT006469,Plant_87,Vendor_37
MAT006470,Plant_326,Vendor_116
MAT006471,Plant_390,Vendor_950
MAT006472,Plant_354,Vendor_231
MAT006473,Plant_84,Vendor_651
MAT006474,Plant_638,Vendor_790
MAT006475,Plant_775,Vendor_231
MAT006476,Plant_716,Vendor_109
MAT006477,Plant_729,Vendor_118
MAT006478,Plant_472,Vendor_294
MAT006479,Plant_791,Vendor_231
MAT006480,Plant_679,Vendor_200
MAT006481,Plant_440,Vendor_400
MAT006482,Plant_524,Vendor_65
MAT006483,Plant_532,Vendor_259
MAT006484,Plant_3,Vendor_3
MAT006485,Plant_576,Vendor_918
MAT006486,Plant_734,Vendor_745
MAT006487,Plant_564,Vendor_531
MAT006488,Plant_205,Vendor_696
MAT006489,Plant_694,Vendor_437
MAT006490,Plant_45,Vendor_848
MAT006491,Plant_242,Vendor_428
MAT006492,Plant_651,Vendor_621
MAT006493,Plant_292,Vendor_224
MAT006494,Plant_234,Vendor_544
MAT006495,Plant_590,Vendor_909
MAT006496,Plant_238,Vendor_453
MAT006497,Plant_60,Vendor_95
MAT006498,Plant_776,Vendor_208
MAT006499,Plant_488,Vendor_409
MAT006500,Plant_703,Vendor_609
MAT006501,Plant_790,Vendor_212
MAT006502,Plant_42,Vendor_543
MAT006503,Plant_720,Vendor_665
MAT006504,Plant_5,Vendor_567
MAT006505,Plant_252,Vendor_56
MAT006506,Plant_357,Vendor_890
MAT006507,Plant_111,Vendor_274
MAT006508,Plant_657,Vendor_413
MAT006509,Plant_783,Vendor_464
MAT006510,Plant_328,Vendor_192
MAT006511,Plant_242,Vendor_235
MAT006512,Plant_520,Vendor_285
MAT006513,Plant_395,Vendor_470
MAT006514,Plant_723,Vendor_11
MAT006515,Plant_46,Vendor_756
MAT006516,Plant_539,Vendor_513
MAT006517,Plant_652,Vendor_750
MAT006518,Plant_703,Vendor_119
MAT006519,Plant_399,Vendor_847
MAT006520,Plant_637,Vendor_724
MAT006521,Plant_753,Vendor_789
MAT006522,Plant_654,Vendor_55
MAT006523,Plant_115,Vendor_141
MAT006524,Plant_57,Vendor_288
MAT006525,Plant_453,Vendor_386
MAT006526,Plant_207,Vendor_740
MAT006527,Plant_619,Vendor_264
MAT006528,Plant_754,Vendor_962
MAT006529,Plant_322,Vendor_673
MAT006530,Plant_623,Vendor_112
MAT006531,Plant_303,Vendor_13
MAT006532,Plant_738,Vendor_200
MAT006533,Plant_599,Vendor_344
MAT006534,Plant_730,Vendor_668
MAT006535,Plant_122,Vendor_254
MAT006536,Plant_175,Vendor_113
MAT006537,Plant_514,Vendor_320
MAT006538,Plant_788,Vendor_187
MAT006539,Plant_373,Vendor_998
MAT006540,Plant_169,Vendor_683
MAT006541,Plant_710,Vendor_771
MAT006542,Plant_281,Vendor_26
MAT006543,Plant_346,Vendor_609
MAT006544,Plant_237,Vendor_508
MAT006545,Plant_205,Vendor_845
MAT006546,Plant_632,Vendor_250
MAT006547,Plant_782,Vendor_650
MAT006548,Plant_546,Vendor_9
MAT006549,Plant_516,Vendor_872
MAT006550,Plant_198,Vendor_365
MAT006551,Plant_487,Vendor_262
MAT006552,Plant_350,Vendor_451
MAT006553,Plant_172,Vendor_460
MAT006554,Plant_313,Vendor_943
MAT006555,Plant_118,Vendor_240
MAT006556,Plant_664,Vendor_869
MAT006557,Plant_498,Vendor_472
MAT006558,Plant_436,Vendor_680
MAT006559,Plant_260,Vendor_787
MAT006560,Plant_366,Vendor_975
MAT006561,Plant_715,Vendor_641
MAT006562,Plant_118,Vendor_562
MAT006563,Plant_271,Vendor_120
MAT006564,Plant_363,Vendor_889
MAT006565,Plant_342,Vendor_494
MAT006566,Plant_762,Vendor_133
MAT006567,Plant_34,Vendor_55
MAT006568,Plant_309,Vendor_369
MAT006569,Plant_295,Vendor_86
MAT006570,Plant_704,Vendor_400
MAT006571,Plant_691,Vendor_18
MAT006572,Plant_787,Vendor_725
MAT006573,Plant_275,Vendor_625
MAT006574,Plant_92,Vendor_168
MAT006575,Plant_17,Vendor_332
MAT006576,Plant_168,Vendor_954
MAT006577,Plant_568,Vendor_427
MAT006578,Plant_222,Vendor_902
MAT006579,Plant_264,Vendor_880
MAT006580,Plant_46,Vendor_213
MAT006581,Plant_9,Vendor_402
MAT006582,Plant_769,Vendor_977
MAT006583,Plant_582,Vendor_269
MAT006584,Plant_447,Vendor_432
MAT006585,Plant_314,Vendor_62
MAT006586,Plant_291,Vendor_55
MAT006587,Plant_729,Vendor_350
MAT006588,Plant_379,Vendor_390
MAT006589,Plant_491,Vendor_19
MAT006590,Plant_628,Vendor_556
MAT006591,Plant_467,Vendor_312
MAT006592,Plant_531,Vendor_941
MAT006593,Plant_337,Vendor_201
MAT006594,Plant_18,Vendor_578
MAT006595,Plant_398,Vendor_742
MAT006596,Plant_665,Vendor_56
MAT006597,Plant_124,Vendor_167
MAT006598,Plant_692,Vendor_943
MAT006599,Plant_638,Vendor_643
MAT006600,Plant_495,Vendor_631
MAT006601,Plant_167,Vendor_360
MAT006602,Plant_726,Vendor_927
MAT006603,Plant_23,Vendor_808
MAT006604,Plant_590,Vendor_143
MAT006605,Plant_472,Vendor_573
MAT006606,Plant_744,Vendor_781
MAT006607,Plant_589,Vendor_371
MAT006608,Plant_626,Vendor_780
MAT006609,Plant_141,Vendor_242
MAT006610,Plant_393,Vendor_341
MAT006611,Plant_290,Vendor_859
MAT006612,Plant_498,Vendor_95
MAT006613,Plant_524,Vendor_835
MAT006614,Plant_578,Vendor_402
MAT006615,Plant_664,Vendor_355
MAT006616,Plant_426,Vendor_628
MAT006617,Plant_515,Vendor_343
MAT006618,Plant_351,Vendor_268
MAT006619,Plant_294,Vendor_588
MAT006620,Plant_622,Vendor_490
MAT006621,Plant_346,Vendor_10
MAT006622,Plant_473,Vendor_656
MAT006623,Plant_548,Vendor_359
MAT006624,Plant_181,Vendor_438
MAT006625,Plant_706,Vendor_937
MAT006626,Plant_685,Vendor_796
MAT006627,Plant_696,Vendor_423
MAT006628,Plant_583,Vendor_922
MAT006629,Plant_678,Vendor_178
MAT006630,Plant_179,Vendor_222
MAT006631,Plant_623,Vendor_381
MAT006632,Plant_111,Vendor_879
MAT006633,Plant_545,Vendor_102
MAT006634,Plant_466,Vendor_713
MAT006635,Plant_529,Vendor_171
MAT006636,Plant_37,Vendor_902
MAT006637,Plant_79,Vendor_682
MAT006638,Plant_728,Vendor_26
MAT006639,Plant_467,Vendor_516
MAT006640,Plant_505,Vendor_285
MAT006641,Plant_60,Vendor_343
MAT006642,Plant_612,Vendor_696
MAT006643,Plant_772,Vendor_963
MAT006644,Plant_309,Vendor_83
MAT006645,Plant_776,Vendor_423
MAT006646,Plant_769,Vendor_680
MAT006647,Plant_53,Vendor_277
MAT006648,Plant_91,Vendor_197
MAT006649,Plant_153,Vendor_410
MAT006650,Plant_478,Vendor_995
MAT006651,Plant_96,Vendor_333
MAT006652,Plant_645,Vendor_614
MAT006653,Plant_141,Vendor_279
MAT006654,Plant_400,Vendor_28
MAT006655,Plant_361,Vendor_396
MAT006656,Plant_411,Vendor_290
MAT006657,Plant_722,Vendor_20
MAT006658,Plant_277,Vendor_52
MAT006659,Plant_170,Vendor_321
MAT006660,Plant_174,Vendor_78
MAT006661,Plant_39,Vendor_627
MAT006662,Plant_49,Vendor_496
MAT006663,Plant_680,Vendor_82
MAT006664,Plant_53,Vendor_228
MAT006665,Plant_353,Vendor_790
MAT006666,Plant_792,Vendor_555
MAT006667,Plant_542,Vendor_93
MAT006668,Plant_164,Vendor_860
MAT006669,Plant_675,Vendor_347
MAT006670,Plant_308,Vendor_441
MAT006671,Plant_487,Vendor_375
MAT006672,Plant_696,Vendor_728
MAT006673,Plant_696,Vendor_638
MAT006674,Plant_500,Vendor_656
MAT006675,Plant_48,Vendor_737
MAT006676,Plant_768,Vendor_382
MAT006677,Plant_329,Vendor_264
MAT006678,Plant_224,Vendor_753
MAT006679,Plant_221,Vendor_753
MAT006680,Plant_349,Vendor_711
MAT006681,Plant_518,Vendor_637
MAT006682,Plant_478,Vendor_551
MAT006683,Plant_40,Vendor_708
MAT006684,Plant_38,Vendor_528
MAT006685,Plant_299,Vendor_255
MAT006686,Plant_547,Vendor_100
MAT006687,Plant_620,Vendor_453
MAT006688,Plant_514,Vendor_394
MAT006689,Plant_310,Vendor_787
MAT006690,Plant_286,Vendor_278
MAT006691,Plant_716,Vendor_897
MAT006692,Plant_762,Vendor_400
MAT006693,Plant_512,Vendor_988
MAT006694,Plant_323,Vendor_375
MAT006695,Plant_645,Vendor_177
MAT006696,Plant_31,Vendor_422
MAT006697,Plant_426,Vendor_938
MAT006698,Plant_97,Vendor_595
MAT006699,Plant_442,Vendor_474
MAT006700,Plant_763,Vendor_904
MAT006701,Plant_315,Vendor_885
MAT006702,Plant_429,Vendor_786
MAT006703,Plant_337,Vendor_146
MAT006704,Plant_765,Vendor_253
MAT006705,Plant_246,Vendor_688
MAT006706,Plant_412,Vendor_812
MAT006707,Plant_134,Vendor_274
MAT006708,Plant_415,Vendor_576
MAT006709,Plant_602,Vendor_336
MAT006710,Plant_244,Vendor_952
MAT006711,Plant_71,Vendor_629
MAT006712,Plant_175,Vendor_217
MAT006713,Plant_285,Vendor_643
MAT006714,Plant_641,Vendor_458
MAT006715,Plant_340,Vendor_117
MAT006716,Plant_5,Vendor_558
MAT006717,Plant_41,Vendor_195
MAT006718,Plant_107,Vendor_497
MAT006719,Plant_690,Vendor_686
MAT006720,Plant_271,Vendor_893
MAT006721,Plant_34,Vendor_623
MAT006722,Plant_287,Vendor_689
MAT006723,Plant_248,Vendor_806
MAT006724,Plant_487,Vendor_206
MAT006725,Plant_471,Vendor_164
MAT006726,Plant_107,Vendor_668
MAT006727,Plant_538,Vendor_395
MAT006728,Plant_477,Vendor_613
MAT006729,Plant_222,Vendor_576
MAT006730,Plant_187,Vendor_894
MAT006731,Plant_89,Vendor_96
MAT006732,Plant_792,Vendor_540
MAT006733,Plant_603,Vendor_855
MAT006734,Plant_225,Vendor_311
MAT006735,Plant_280,Vendor_418
MAT006736,Plant_625,Vendor_491
MAT006737,Plant_602,Vendor_553
MAT006738,Plant_268,Vendor_30
MAT006739,Plant_356,Vendor_807
MAT006740,Plant_631,Vendor_91
MAT006741,Plant_214,Vendor_827
MAT006742,Plant_413,Vendor_43
MAT006743,Plant_618,Vendor_711
MAT006744,Plant_12,Vendor_844
MAT006745,Plant_549,Vendor_862
MAT006746,Plant_710,Vendor_739
MAT006747,Plant_310,Vendor_365
MAT006748,Plant_143,Vendor_637
MAT006749,Plant_487,Vendor_334
MAT006750,Plant_34,Vendor_380
MAT006751,Plant_50,Vendor_656
MAT006752,Plant_252,Vendor_230
MAT006753,Plant_139,Vendor_546
MAT006754,Plant_532,Vendor_396
MAT006755,Plant_623,Vendor_796
MAT006756,Plant_460,Vendor_964
MAT006757,Plant_187,Vendor_375
MAT006758,Plant_262,Vendor_271
MAT006759,Plant_168,Vendor_342
MAT006760,Plant_456,Vendor_606
MAT006761,Plant_211,Vendor_215
MAT006762,Plant_17,Vendor_484
MAT006763,Plant_213,Vendor_925
MAT006764,Plant_414,Vendor_487
MAT006765,Plant_576,Vendor_877
MAT006766,Plant_258,Vendor_674
MAT006767,Plant_360,Vendor_926
MAT006768,Plant_587,Vendor_10
MAT006769,Plant_109,Vendor_755
MAT006770,Plant_250,Vendor_734
MAT006771,Plant_22,Vendor_430
MAT006772,Plant_242,Vendor_373
MAT006773,Plant_318,Vendor_790
MAT006774,Plant_433,Vendor_222
MAT006775,Plant_362,Vendor_961
MAT006776,Plant_458,Vendor_925
MAT006777,Plant_635,Vendor_812
MAT006778,Plant_525,Vendor_594
MAT006779,Plant_329,Vendor_408
MAT006780,Plant_67,Vendor_122
MAT006781,Plant_736,Vendor_789
MAT006782,Plant_269,Vendor_453
MAT006783,Plant_500,Vendor_181
MAT006784,Plant_73,Vendor_491
MAT006785,Plant_454,Vendor_454
MAT006786,Plant_776,Vendor_414
MAT006787,Plant_95,Vendor_661
MAT006788,Plant_70,Vendor_834
MAT006789,Plant_747,Vendor_893
MAT006790,Plant_441,Vendor_99
MAT006791,Plant_577,Vendor_218
MAT006792,Plant_636,Vendor_172
MAT006793,Plant_127,Vendor_345
MAT006794,Plant_168,Vendor_953
MAT006795,Plant_695,Vendor_468
MAT006796,Plant_181,Vendor_449
MAT006797,Plant_762,Vendor_74
MAT006798,Plant_766,Vendor_828
MAT006799,Plant_266,Vendor_545
MAT006800,Plant_186,Vendor_722
MAT006801,Plant_262,Vendor_26
MAT006802,Plant_227,Vendor_468
MAT006803,Plant_63,Vendor_253
MAT006804,Plant_27,Vendor_108
MAT006805,Plant_684,Vendor_356
MAT006806,Plant_207,Vendor_847
MAT006807,Plant_250,Vendor_728
MAT006808,Plant_278,Vendor_529
MAT006809,Plant_330,Vendor_180
MAT006810,Plant_136,Vendor_660
MAT006811,Plant_750,Vendor_401
MAT006812,Plant_264,Vendor_377
MAT006813,Plant_211,Vendor_272
MAT006814,Plant_786,Vendor_428
MAT006815,Plant_87,Vendor_959
MAT006816,Plant_23,Vendor_495
MAT006817,Plant_630,Vendor_78
MAT006818,Plant_467,Vendor_341
MAT006819,Plant_94,Vendor_715
MAT006820,Plant_287,Vendor_787
MAT006821,Plant_18,Vendor_695
MAT006822,Plant_706,Vendor_950
