MATERIAL,BRAND,SUB_BRAND
MAT005993,Brand_321,Sub_Brand_94
MAT005994,Brand_7907,Sub_Brand_109
MAT005995,Brand_2634,Sub_Brand_58
MAT005996,Brand_751,Sub_Brand_50
MAT005997,Brand_3748,Sub_Brand_71
MAT005998,Brand_733,Sub_Brand_67
MAT005999,Brand_681,Sub_Brand_90
MAT006000,Brand_5080,Sub_Brand_88
MAT006001,Brand_2569,Sub_Brand_6
MAT006002,Brand_2447,Sub_Brand_78
MAT006003,Brand_5575,Sub_Brand_68
MAT006004,Brand_3675,Sub_Brand_64
MAT006005,Brand_2718,Sub_Brand_128
MAT006006,Brand_2717,Sub_Brand_133
MAT006007,Brand_3551,Sub_Brand_116
MAT006008,Brand_5809,Sub_Brand_91
MAT006009,Brand_6324,Sub_Brand_56
MAT006010,Brand_2659,Sub_Brand_66
MAT006011,Brand_429,Sub_Brand_53
MAT006012,Brand_2560,Sub_Brand_47
MAT006013,Brand_3724,Sub_Brand_124
MAT006014,Brand_6114,Sub_Brand_100
MAT006015,Brand_7445,Sub_Brand_23
MAT006016,Brand_6327,Sub_Brand_132
MAT006017,Brand_2103,Sub_Brand_8
MAT006018,Brand_5789,Sub_Brand_84
MAT006019,Brand_3726,Sub_Brand_59
MAT006020,Brand_7970,Sub_Brand_115
MAT006021,Brand_7001,Sub_Brand_29
MAT006022,Brand_4566,Sub_Brand_142
MAT006023,Brand_7648,Sub_Brand_34
MAT006024,Brand_2075,Sub_Brand_65
MAT006025,Brand_7148,Sub_Brand_79
MAT006026,Brand_7929,Sub_Brand_127
MAT006027,Brand_1772,Sub_Brand_84
MAT006028,Brand_6133,Sub_Brand_142
MAT006029,Brand_1002,Sub_Brand_119
MAT006030,Brand_5834,Sub_Brand_71
MAT006031,Brand_6200,Sub_Brand_26
MAT006032,Brand_3675,Sub_Brand_84
MAT006033,Brand_6096,Sub_Brand_135
MAT006034,Brand_4583,Sub_Brand_71
MAT006035,Brand_656,Sub_Brand_67
MAT006036,Brand_159,Sub_Brand_119
MAT006037,Brand_2833,Sub_Brand_109
MAT006038,Brand_4488,Sub_Brand_19
MAT006039,Brand_7835,Sub_Brand_118
MAT006040,Brand_7881,Sub_Brand_16
MAT006041,Brand_3245,Sub_Brand_127
MAT006042,Brand_3175,Sub_Brand_13
MAT006043,Brand_5048,Sub_Brand_76
MAT006044,Brand_6680,Sub_Brand_69
MAT006045,Brand_3204,Sub_Brand_72
MAT006046,Brand_3519,Sub_Brand_57
MAT006047,Brand_2522,Sub_Brand_39
MAT006048,Brand_4078,Sub_Brand_8
MAT006049,Brand_1171,Sub_Brand_48
MAT006050,Brand_4562,Sub_Brand_93
MAT006051,Brand_4738,Sub_Brand_61
MAT006052,Brand_674,Sub_Brand_124
MAT006053,Brand_3666,Sub_Brand_66
MAT006054,Brand_5984,Sub_Brand_41
MAT006055,Brand_3663,Sub_Brand_2
MAT006056,Brand_5237,Sub_Brand_150
MAT006057,Brand_1405,Sub_Brand_71
MAT006058,Brand_2051,Sub_Brand_120
MAT006059,Brand_3711,Sub_Brand_55
MAT006060,Brand_1111,Sub_Brand_66
MAT006061,Brand_5132,Sub_Brand_89
MAT006062,Brand_3849,Sub_Brand_77
MAT006063,Brand_3738,Sub_Brand_94
MAT006064,Brand_924,Sub_Brand_126
MAT006065,Brand_5017,Sub_Brand_118
MAT006066,Brand_236,Sub_Brand_16
MAT006067,Brand_987,Sub_Brand_25
MAT006068,Brand_2393,Sub_Brand_65
MAT006069,Brand_3893,Sub_Brand_58
MAT006070,Brand_3879,Sub_Brand_135
MAT006071,Brand_1847,Sub_Brand_4
MAT006072,Brand_1407,Sub_Brand_98
MAT006073,Brand_183,Sub_Brand_118
MAT006074,Brand_5174,Sub_Brand_71
MAT006075,Brand_5233,Sub_Brand_109
MAT006076,Brand_4996,Sub_Brand_26
MAT006077,Brand_33,Sub_Brand_142
MAT006078,Brand_5034,Sub_Brand_42
MAT006079,Brand_768,Sub_Brand_108
MAT006080,Brand_2751,Sub_Brand_58
MAT006081,Brand_5506,Sub_Brand_68
MAT006082,Brand_3086,Sub_Brand_20
MAT006083,Brand_5856,Sub_Brand_132
MAT006084,Brand_2902,Sub_Brand_81
MAT006085,Brand_1247,Sub_Brand_91
MAT006086,Brand_2987,Sub_Brand_4
MAT006087,Brand_2755,Sub_Brand_81
MAT006088,Brand_7813,Sub_Brand_33
MAT006089,Brand_6383,Sub_Brand_15
MAT006090,Brand_7517,Sub_Brand_36
MAT006091,Brand_7877,Sub_Brand_71
MAT006092,Brand_6159,Sub_Brand_89
MAT006093,Brand_2181,Sub_Brand_7
MAT006094,Brand_1354,Sub_Brand_60
MAT006095,Brand_4597,Sub_Brand_21
MAT006096,Brand_2027,Sub_Brand_118
MAT006097,Brand_979,Sub_Brand_5
MAT006098,Brand_2574,Sub_Brand_105
MAT006099,Brand_5403,Sub_Brand_141
MAT006100,Brand_5854,Sub_Brand_123
MAT006101,Brand_4655,Sub_Brand_83
MAT006102,Brand_817,Sub_Brand_15
MAT006103,Brand_7239,Sub_Brand_109
MAT006104,Brand_3158,Sub_Brand_57
MAT006105,Brand_4649,Sub_Brand_144
MAT006106,Brand_7391,Sub_Brand_40
MAT006107,Brand_6027,Sub_Brand_132
MAT006108,Brand_7676,Sub_Brand_130
MAT006109,Brand_5975,Sub_Brand_104
MAT006110,Brand_959,Sub_Brand_148
MAT006111,Brand_926,Sub_Brand_106
MAT006112,Brand_1264,Sub_Brand_9
MAT006113,Brand_6338,Sub_Brand_21
MAT006114,Brand_2205,Sub_Brand_8
MAT006115,Brand_5710,Sub_Brand_64
MAT006116,Brand_7863,Sub_Brand_79
MAT006117,Brand_7260,Sub_Brand_63
MAT006118,Brand_1479,Sub_Brand_117
MAT006119,Brand_225,Sub_Brand_5
MAT006120,Brand_6295,Sub_Brand_114
MAT006121,Brand_3424,Sub_Brand_135
MAT006122,Brand_1576,Sub_Brand_61
MAT006123,Brand_1228,Sub_Brand_62
MAT006124,Brand_3012,Sub_Brand_43
MAT006125,Brand_6003,Sub_Brand_45
MAT006126,Brand_6010,Sub_Brand_114
MAT006127,Brand_3307,Sub_Brand_121
MAT006128,Brand_867,Sub_Brand_33
MAT006129,Brand_5403,Sub_Brand_79
MAT006130,Brand_4050,Sub_Brand_61
MAT006131,Brand_3604,Sub_Brand_91
MAT006132,Brand_964,Sub_Brand_51
MAT006133,Brand_6045,Sub_Brand_85
MAT006134,Brand_1228,Sub_Brand_119
MAT006135,Brand_7932,Sub_Brand_5
MAT006136,Brand_317,Sub_Brand_144
MAT006137,Brand_2009,Sub_Brand_35
MAT006138,Brand_723,Sub_Brand_149
MAT006139,Brand_6199,Sub_Brand_56
MAT006140,Brand_5511,Sub_Brand_62
MAT006141,Brand_2086,Sub_Brand_33
MAT006142,Brand_2175,Sub_Brand_144
MAT006143,Brand_7301,Sub_Brand_31
MAT006144,Brand_1826,Sub_Brand_120
MAT006145,Brand_7977,Sub_Brand_117
MAT006146,Brand_4513,Sub_Brand_114
MAT006147,Brand_5569,Sub_Brand_92
MAT006148,Brand_2733,Sub_Brand_115
MAT006149,Brand_3952,Sub_Brand_86
MAT006150,Brand_3317,Sub_Brand_139
MAT006151,Brand_4254,Sub_Brand_52
MAT006152,Brand_6688,Sub_Brand_63
MAT006153,Brand_461,Sub_Brand_66
MAT006154,Brand_3341,Sub_Brand_139
MAT006155,Brand_6314,Sub_Brand_127
MAT006156,Brand_7626,Sub_Brand_4
MAT006157,Brand_5216,Sub_Brand_118
MAT006158,Brand_6722,Sub_Brand_143
MAT006159,Brand_2356,Sub_Brand_128
MAT006160,Brand_4442,Sub_Brand_86
MAT006161,Brand_4659,Sub_Brand_113
MAT006162,Brand_7658,Sub_Brand_126
MAT006163,Brand_5140,Sub_Brand_40
MAT006164,Brand_6958,Sub_Brand_110
MAT006165,Brand_4942,Sub_Brand_132
MAT006166,Brand_6729,Sub_Brand_141
MAT006167,Brand_1962,Sub_Brand_56
MAT006168,Brand_1591,Sub_Brand_42
MAT006169,Brand_467,Sub_Brand_143
MAT006170,Brand_5500,Sub_Brand_97
MAT006171,Brand_420,Sub_Brand_141
MAT006172,Brand_7887,Sub_Brand_26
MAT006173,Brand_787,Sub_Brand_9
MAT006174,Brand_5792,Sub_Brand_72
MAT006175,Brand_4284,Sub_Brand_90
MAT006176,Brand_5895,Sub_Brand_119
MAT006177,Brand_3739,Sub_Brand_57
MAT006178,Brand_902,Sub_Brand_10
MAT006179,Brand_912,Sub_Brand_58
MAT006180,Brand_239,Sub_Brand_35
MAT006181,Brand_5013,Sub_Brand_44
MAT006182,Brand_1627,Sub_Brand_101
MAT006183,Brand_5535,Sub_Brand_32
MAT006184,Brand_2574,Sub_Brand_98
MAT006185,Brand_7607,Sub_Brand_36
MAT006186,Brand_3961,Sub_Brand_135
MAT006187,Brand_4481,Sub_Brand_71
MAT006188,Brand_520,Sub_Brand_76
MAT006189,Brand_4179,Sub_Brand_133
MAT006190,Brand_7779,Sub_Brand_20
MAT006191,Brand_1190,Sub_Brand_70
MAT006192,Brand_2130,Sub_Brand_49
MAT006193,Brand_5093,Sub_Brand_72
MAT006194,Brand_7397,Sub_Brand_133
MAT006195,Brand_5315,Sub_Brand_48
MAT006196,Brand_6426,Sub_Brand_50
MAT006197,Brand_1520,Sub_Brand_134
MAT006198,Brand_1964,Sub_Brand_1
MAT006199,Brand_795,Sub_Brand_68
MAT006200,Brand_3068,Sub_Brand_145
MAT006201,Brand_1119,Sub_Brand_37
MAT006202,Brand_6281,Sub_Brand_131
MAT006203,Brand_5823,Sub_Brand_74
MAT006204,Brand_6805,Sub_Brand_142
MAT006205,Brand_1702,Sub_Brand_35
MAT006206,Brand_6644,Sub_Brand_139
MAT006207,Brand_6020,Sub_Brand_84
MAT006208,Brand_6723,Sub_Brand_18
MAT006209,Brand_7738,Sub_Brand_135
MAT006210,Brand_3249,Sub_Brand_139
MAT006211,Brand_6067,Sub_Brand_110
MAT006212,Brand_1710,Sub_Brand_143
MAT006213,Brand_2100,Sub_Brand_6
MAT006214,Brand_4965,Sub_Brand_62
MAT006215,Brand_6309,Sub_Brand_22
MAT006216,Brand_3914,Sub_Brand_19
MAT006217,Brand_7168,Sub_Brand_86
MAT006218,Brand_4999,Sub_Brand_118
MAT006219,Brand_3846,Sub_Brand_106
MAT006220,Brand_828,Sub_Brand_66
MAT006221,Brand_2519,Sub_Brand_33
MAT006222,Brand_3636,Sub_Brand_66
MAT006223,Brand_6169,Sub_Brand_69
MAT006224,Brand_5764,Sub_Brand_70
MAT006225,Brand_4843,Sub_Brand_75
MAT006226,Brand_7597,Sub_Brand_95
MAT006227,Brand_1246,Sub_Brand_103
MAT006228,Brand_3817,Sub_Brand_126
MAT006229,Brand_4333,Sub_Brand_85
MAT006230,Brand_1986,Sub_Brand_24
MAT006231,Brand_140,Sub_Brand_121
MAT006232,Brand_5659,Sub_Brand_75
MAT006233,Brand_2502,Sub_Brand_98
MAT006234,Brand_7363,Sub_Brand_59
MAT006235,Brand_1985,Sub_Brand_33
MAT006236,Brand_5614,Sub_Brand_42
MAT006237,Brand_1374,Sub_Brand_107
MAT006238,Brand_6886,Sub_Brand_138
MAT006239,Brand_1410,Sub_Brand_97
MAT006240,Brand_5412,Sub_Brand_104
MAT006241,Brand_4726,Sub_Brand_146
MAT006242,Brand_254,Sub_Brand_101
MAT006243,Brand_939,Sub_Brand_29
MAT006244,Brand_4930,Sub_Brand_2
MAT006245,Brand_7046,Sub_Brand_23
MAT006246,Brand_3785,Sub_Brand_140
MAT006247,Brand_1710,Sub_Brand_125
MAT006248,Brand_4605,Sub_Brand_85
MAT006249,Brand_2123,Sub_Brand_128
MAT006250,Brand_2693,Sub_Brand_112
MAT006251,Brand_4044,Sub_Brand_18
MAT006252,Brand_5135,Sub_Brand_32
MAT006253,Brand_4613,Sub_Brand_84
MAT006254,Brand_2684,Sub_Brand_2
MAT006255,Brand_7928,Sub_Brand_39
MAT006256,Brand_4128,Sub_Brand_129
MAT006257,Brand_617,Sub_Brand_51
MAT006258,Brand_6507,Sub_Brand_36
MAT006259,Brand_5464,Sub_Brand_8
MAT006260,Brand_7526,Sub_Brand_2
MAT006261,Brand_1198,Sub_Brand_129
MAT006262,Brand_5221,Sub_Brand_52
MAT006263,Brand_487,Sub_Brand_62
MAT006264,Brand_7346,Sub_Brand_145
MAT006265,Brand_4997,Sub_Brand_67
MAT006266,Brand_5104,Sub_Brand_62
MAT006267,Brand_7110,Sub_Brand_98
MAT006268,Brand_6650,Sub_Brand_112
MAT006269,Brand_1525,Sub_Brand_64
MAT006270,Brand_3937,Sub_Brand_132
MAT006271,Brand_5487,Sub_Brand_18
MAT006272,Brand_1118,Sub_Brand_93
MAT006273,Brand_7614,Sub_Brand_15
MAT006274,Brand_6979,Sub_Brand_51
MAT006275,Brand_595,Sub_Brand_75
MAT006276,Brand_1009,Sub_Brand_27
MAT006277,Brand_3811,Sub_Brand_101
MAT006278,Brand_529,Sub_Brand_94
MAT006279,Brand_211,Sub_Brand_25
MAT006280,Brand_4582,Sub_Brand_68
MAT006281,Brand_2966,Sub_Brand_119
MAT006282,Brand_3267,Sub_Brand_141
MAT006283,Brand_5969,Sub_Brand_13
MAT006284,Brand_5590,Sub_Brand_21
MAT006285,Brand_6162,Sub_Brand_82
MAT006286,Brand_1685,Sub_Brand_128
MAT006287,Brand_6720,Sub_Brand_136
MAT006288,Brand_3559,Sub_Brand_78
MAT006289,Brand_6826,Sub_Brand_46
MAT006290,Brand_4641,Sub_Brand_9
MAT006291,Brand_1815,Sub_Brand_22
MAT006292,Brand_3352,Sub_Brand_133
MAT006293,Brand_504,Sub_Brand_86
MAT006294,Brand_1898,Sub_Brand_46
MAT006295,Brand_2,Sub_Brand_36
MAT006296,Brand_2464,Sub_Brand_86
MAT006297,Brand_205,Sub_Brand_140
MAT006298,Brand_5461,Sub_Brand_9
MAT006299,Brand_548,Sub_Brand_87
MAT006300,Brand_2017,Sub_Brand_4
MAT006301,Brand_2284,Sub_Brand_68
MAT006302,Brand_2690,Sub_Brand_108
MAT006303,Brand_1875,Sub_Brand_30
MAT006304,Brand_934,Sub_Brand_69
MAT006305,Brand_6809,Sub_Brand_40
MAT006306,Brand_180,Sub_Brand_91
MAT006307,Brand_6412,Sub_Brand_85
MAT006308,Brand_6031,Sub_Brand_119
MAT006309,Brand_992,Sub_Brand_61
MAT006310,Brand_3373,Sub_Brand_39
MAT006311,Brand_6301,Sub_Brand_93
MAT006312,Brand_3702,Sub_Brand_84
MAT006313,Brand_5449,Sub_Brand_27
MAT006314,Brand_1709,Sub_Brand_117
MAT006315,Brand_3333,Sub_Brand_29
MAT006316,Brand_7998,Sub_Brand_130
MAT006317,Brand_135,Sub_Brand_116
MAT006318,Brand_1651,Sub_Brand_7
MAT006319,Brand_5769,Sub_Brand_129
MAT006320,Brand_4003,Sub_Brand_148
MAT006321,Brand_8000,Sub_Brand_102
MAT006322,Brand_3951,Sub_Brand_114
MAT006323,Brand_6955,Sub_Brand_62
MAT006324,Brand_1045,Sub_Brand_140
MAT006325,Brand_6554,Sub_Brand_7
MAT006326,Brand_7744,Sub_Brand_84
MAT006327,Brand_473,Sub_Brand_102
MAT006328,Brand_2357,Sub_Brand_66
MAT006329,Brand_1198,Sub_Brand_11
MAT006330,Brand_3439,Sub_Brand_104
MAT006331,Brand_6535,Sub_Brand_29
MAT006332,Brand_1699,Sub_Brand_34
MAT006333,Brand_4727,Sub_Brand_85
MAT006334,Brand_3248,Sub_Brand_75
MAT006335,Brand_6069,Sub_Brand_80
MAT006336,Brand_7954,Sub_Brand_50
MAT006337,Brand_1198,Sub_Brand_130
MAT006338,Brand_2050,Sub_Brand_5
MAT006339,Brand_7929,Sub_Brand_25
MAT006340,Brand_1150,Sub_Brand_105
MAT006341,Brand_6745,Sub_Brand_24
MAT006342,Brand_3865,Sub_Brand_33
MAT006343,Brand_7060,Sub_Brand_27
MAT006344,Brand_4534,Sub_Brand_19
MAT006345,Brand_705,Sub_Brand_138
MAT006346,Brand_2739,Sub_Brand_100
MAT006347,Brand_118,Sub_Brand_134
MAT006348,Brand_1670,Sub_Brand_49
MAT006349,Brand_7895,Sub_Brand_81
MAT006350,Brand_7123,Sub_Brand_94
MAT006351,Brand_6862,Sub_Brand_119
MAT006352,Brand_4085,Sub_Brand_41
MAT006353,Brand_6786,Sub_Brand_96
MAT006354,Brand_6815,Sub_Brand_71
MAT006355,Brand_4718,Sub_Brand_15
MAT006356,Brand_7005,Sub_Brand_79
MAT006357,Brand_2831,Sub_Brand_102
MAT006358,Brand_5533,Sub_Brand_70
MAT006359,Brand_6439,Sub_Brand_133
MAT006360,Brand_5247,Sub_Brand_31
MAT006361,Brand_7314,Sub_Brand_23
MAT006362,Brand_7592,Sub_Brand_138
MAT006363,Brand_1723,Sub_Brand_4
MAT006364,Brand_4356,Sub_Brand_44
MAT006365,Brand_7374,Sub_Brand_23
MAT006366,Brand_1303,Sub_Brand_76
MAT006367,Brand_6695,Sub_Brand_140
MAT006368,Brand_5104,Sub_Brand_75
MAT006369,Brand_4331,Sub_Brand_141
MAT006370,Brand_3958,Sub_Brand_23
MAT006371,Brand_5400,Sub_Brand_145
MAT006372,Brand_7342,Sub_Brand_22
MAT006373,Brand_1397,Sub_Brand_148
MAT006374,Brand_3604,Sub_Brand_111
MAT006375,Brand_4107,Sub_Brand_132
MAT006376,Brand_144,Sub_Brand_83
MAT006377,Brand_3734,Sub_Brand_63
MAT006378,Brand_1299,Sub_Brand_99
MAT006379,Brand_7630,Sub_Brand_73
MAT006380,Brand_7021,Sub_Brand_38
MAT006381,Brand_4878,Sub_Brand_109
MAT006382,Brand_1825,Sub_Brand_134
MAT006383,Brand_2911,Sub_Brand_130
MAT006384,Brand_881,Sub_Brand_121
MAT006385,Brand_7962,Sub_Brand_17
MAT006386,Brand_3188,Sub_Brand_109
MAT006387,Brand_3831,Sub_Brand_111
MAT006388,Brand_4485,Sub_Brand_112
MAT006389,Brand_3057,Sub_Brand_75
MAT006390,Brand_253,Sub_Brand_70
MAT006391,Brand_5236,Sub_Brand_86
MAT006392,Brand_4003,Sub_Brand_57
MAT006393,Brand_6182,Sub_Brand_4
MAT006394,Brand_1561,Sub_Brand_138
MAT006395,Brand_2695,Sub_Brand_32
MAT006396,Brand_2595,Sub_Brand_88
MAT006397,Brand_2899,Sub_Brand_136
MAT006398,Brand_919,Sub_Brand_123
MAT006399,Brand_5525,Sub_Brand_115
MAT006400,Brand_4541,Sub_Brand_115
MAT006401,Brand_4674,Sub_Brand_44
MAT006402,Brand_3367,Sub_Brand_128
MAT006403,Brand_2975,Sub_Brand_37
MAT006404,Brand_7630,Sub_Brand_13
MAT006405,Brand_7940,Sub_Brand_74
MAT006406,Brand_4115,Sub_Brand_77
MAT006407,Brand_1040,Sub_Brand_111
MAT006408,Brand_5103,Sub_Brand_29
MAT006409,Brand_4799,Sub_Brand_72
MAT006410,Brand_6276,Sub_Brand_52
MAT006411,Brand_1907,Sub_Brand_38
MAT006412,Brand_5097,Sub_Brand_41
MAT006413,Brand_7142,Sub_Brand_34
MAT006414,Brand_6497,Sub_Brand_32
MAT006415,Brand_3632,Sub_Brand_35
MAT006416,Brand_4530,Sub_Brand_8
MAT006417,Brand_4710,Sub_Brand_113
MAT006418,Brand_2580,Sub_Brand_100
MAT006419,Brand_6339,Sub_Brand_55
MAT006420,Brand_7532,Sub_Brand_51
MAT006421,Brand_1949,Sub_Brand_79
MAT006422,Brand_5535,Sub_Brand_80
MAT006423,Brand_4613,Sub_Brand_104
MAT006424,Brand_3433,Sub_Brand_111
MAT006425,Brand_4788,Sub_Brand_131
MAT006426,Brand_5497,Sub_Brand_106
MAT006427,Brand_1466,Sub_Brand_102
MAT006428,Brand_7887,Sub_Brand_122
MAT006429,Brand_2228,Sub_Brand_84
MAT006430,Brand_4079,Sub_Brand_99
MAT006431,Brand_5915,Sub_Brand_9
MAT006432,Brand_6468,Sub_Brand_92
MAT006433,Brand_6989,Sub_Brand_150
MAT006434,Brand_5012,Sub_Brand_146
MAT006435,Brand_5010,Sub_Brand_86
MAT006436,Brand_2736,Sub_Brand_52
MAT006437,Brand_1282,Sub_Brand_46
MAT006438,Brand_6384,Sub_Brand_97
MAT006439,Brand_5719,Sub_Brand_2
MAT006440,Brand_2668,Sub_Brand_113
MAT006441,Brand_7263,Sub_Brand_24
MAT006442,Brand_6590,Sub_Brand_144
MAT006443,Brand_5334,Sub_Brand_84
MAT006444,Brand_4957,Sub_Brand_7
MAT006445,Brand_3862,Sub_Brand_140
MAT006446,Brand_961,Sub_Brand_86
MAT006447,Brand_6735,Sub_Brand_2
MAT006448,Brand_5802,Sub_Brand_10
MAT006449,Brand_1936,Sub_Brand_113
MAT006450,Brand_815,Sub_Brand_3
MAT006451,Brand_264,Sub_Brand_96
MAT006452,Brand_3761,Sub_Brand_48
MAT006453,Brand_1699,Sub_Brand_72
MAT006454,Brand_7835,Sub_Brand_60
MAT006455,Brand_6680,Sub_Brand_26
MAT006456,Brand_6233,Sub_Brand_80
MAT006457,Brand_4014,Sub_Brand_130
MAT006458,Brand_7899,Sub_Brand_21
MAT006459,Brand_626,Sub_Brand_105
MAT006460,Brand_5169,Sub_Brand_88
MAT006461,Brand_3716,Sub_Brand_14
MAT006462,Brand_6124,Sub_Brand_148
MAT006463,Brand_1568,Sub_Brand_119
MAT006464,Brand_3966,Sub_Brand_77
MAT006465,Brand_6414,Sub_Brand_36
MAT006466,Brand_1820,Sub_Brand_131
MAT006467,Brand_5352,Sub_Brand_146
MAT006468,Brand_6889,Sub_Brand_111
MAT006469,Brand_2017,Sub_Brand_92
MAT006470,Brand_5917,Sub_Brand_23
MAT006471,Brand_5151,Sub_Brand_70
MAT006472,Brand_6165,Sub_Brand_136
MAT006473,Brand_5130,Sub_Brand_7
MAT006474,Brand_3613,Sub_Brand_84
MAT006475,Brand_1827,Sub_Brand_120
MAT006476,Brand_4338,Sub_Brand_17
MAT006477,Brand_2009,Sub_Brand_7
MAT006478,Brand_4389,Sub_Brand_132
MAT006479,Brand_2616,Sub_Brand_27
MAT006480,Brand_2474,Sub_Brand_84
MAT006481,Brand_1568,Sub_Brand_20
MAT006482,Brand_7563,Sub_Brand_80
MAT006483,Brand_5403,Sub_Brand_89
MAT006484,Brand_2437,Sub_Brand_81
MAT006485,Brand_3225,Sub_Brand_148
MAT006486,Brand_7906,Sub_Brand_31
MAT006487,Brand_3470,Sub_Brand_149
MAT006488,Brand_7699,Sub_Brand_91
MAT006489,Brand_1560,Sub_Brand_18
MAT006490,Brand_6544,Sub_Brand_6
MAT006491,Brand_947,Sub_Brand_98
MAT006492,Brand_7817,Sub_Brand_136
MAT006493,Brand_3813,Sub_Brand_3
MAT006494,Brand_2098,Sub_Brand_89
MAT006495,Brand_1571,Sub_Brand_143
MAT006496,Brand_3817,Sub_Brand_16
MAT006497,Brand_4900,Sub_Brand_110
MAT006498,Brand_5724,Sub_Brand_5
MAT006499,Brand_1537,Sub_Brand_140
MAT006500,Brand_5906,Sub_Brand_77
MAT006501,Brand_4936,Sub_Brand_139
MAT006502,Brand_3797,Sub_Brand_20
MAT006503,Brand_3121,Sub_Brand_139
MAT006504,Brand_5927,Sub_Brand_32
MAT006505,Brand_4200,Sub_Brand_145
MAT006506,Brand_4245,Sub_Brand_76
MAT006507,Brand_4692,Sub_Brand_103
MAT006508,Brand_1719,Sub_Brand_111
MAT006509,Brand_701,Sub_Brand_98
MAT006510,Brand_7602,Sub_Brand_85
MAT006511,Brand_3677,Sub_Brand_114
MAT006512,Brand_3953,Sub_Brand_122
MAT006513,Brand_5523,Sub_Brand_109
MAT006514,Brand_3421,Sub_Brand_12
MAT006515,Brand_2122,Sub_Brand_103
MAT006516,Brand_2178,Sub_Brand_33
MAT006517,Brand_4088,Sub_Brand_58
MAT006518,Brand_870,Sub_Brand_82
MAT006519,Brand_501,Sub_Brand_42
MAT006520,Brand_4995,Sub_Brand_27
MAT006521,Brand_3065,Sub_Brand_1
MAT006522,Brand_4085,Sub_Brand_130
MAT006523,Brand_4767,Sub_Brand_3
MAT006524,Brand_130,Sub_Brand_70
MAT006525,Brand_6550,Sub_Brand_129
MAT006526,Brand_4913,Sub_Brand_38
MAT006527,Brand_5803,Sub_Brand_116
MAT006528,Brand_5557,Sub_Brand_118
MAT006529,Brand_5590,Sub_Brand_88
MAT006530,Brand_5839,Sub_Brand_40
MAT006531,Brand_1823,Sub_Brand_58
MAT006532,Brand_5255,Sub_Brand_9
MAT006533,Brand_3735,Sub_Brand_11
MAT006534,Brand_7712,Sub_Brand_135
MAT006535,Brand_7718,Sub_Brand_139
MAT006536,Brand_5940,Sub_Brand_31
MAT006537,Brand_4555,Sub_Brand_16
MAT006538,Brand_7176,Sub_Brand_68
MAT006539,Brand_4507,Sub_Brand_118
MAT006540,Brand_1867,Sub_Brand_74
MAT006541,Brand_5130,Sub_Brand_23
MAT006542,Brand_1712,Sub_Brand_148
MAT006543,Brand_746,Sub_Brand_81
MAT006544,Brand_180,Sub_Brand_116
MAT006545,Brand_3459,Sub_Brand_148
MAT006546,Brand_4997,Sub_Brand_103
MAT006547,Brand_5616,Sub_Brand_126
MAT006548,Brand_4037,Sub_Brand_96
MAT006549,Brand_4090,Sub_Brand_11
MAT006550,Brand_3733,Sub_Brand_94
MAT006551,Brand_6548,Sub_Brand_94
MAT006552,Brand_7302,Sub_Brand_58
MAT006553,Brand_3588,Sub_Brand_116
MAT006554,Brand_2167,Sub_Brand_148
MAT006555,Brand_2509,Sub_Brand_25
MAT006556,Brand_4843,Sub_Brand_101
MAT006557,Brand_5944,Sub_Brand_1
MAT006558,Brand_3396,Sub_Brand_103
MAT006559,Brand_6069,Sub_Brand_17
MAT006560,Brand_1267,Sub_Brand_5
MAT006561,Brand_2613,Sub_Brand_76
MAT006562,Brand_4156,Sub_Brand_92
MAT006563,Brand_4971,Sub_Brand_76
MAT006564,Brand_4039,Sub_Brand_32
MAT006565,Brand_5160,Sub_Brand_103
MAT006566,Brand_2782,Sub_Brand_71
MAT006567,Brand_1735,Sub_Brand_118
MAT006568,Brand_2236,Sub_Brand_125
MAT006569,Brand_7763,Sub_Brand_64
MAT006570,Brand_5040,Sub_Brand_127
MAT006571,Brand_3273,Sub_Brand_93
MAT006572,Brand_1318,Sub_Brand_80
MAT006573,Brand_7568,Sub_Brand_72
MAT006574,Brand_4747,Sub_Brand_4
MAT006575,Brand_6459,Sub_Brand_94
MAT006576,Brand_2112,Sub_Brand_39
MAT006577,Brand_5445,Sub_Brand_37
MAT006578,Brand_7635,Sub_Brand_40
MAT006579,Brand_5119,Sub_Brand_51
MAT006580,Brand_6242,Sub_Brand_137
MAT006581,Brand_2282,Sub_Brand_102
MAT006582,Brand_2923,Sub_Brand_145
MAT006583,Brand_3052,Sub_Brand_99
MAT006584,Brand_3815,Sub_Brand_112
MAT006585,Brand_6265,Sub_Brand_143
MAT006586,Brand_2274,Sub_Brand_5
MAT006587,Brand_3304,Sub_Brand_6
MAT006588,Brand_2226,Sub_Brand_81
MAT006589,Brand_2403,Sub_Brand_16
MAT006590,Brand_1351,Sub_Brand_25
MAT006591,Brand_960,Sub_Brand_91
MAT006592,Brand_497,Sub_Brand_92
MAT006593,Brand_1248,Sub_Brand_51
MAT006594,Brand_799,Sub_Brand_36
MAT006595,Brand_5432,Sub_Brand_101
MAT006596,Brand_920,Sub_Brand_109
MAT006597,Brand_3585,Sub_Brand_23
MAT006598,Brand_5835,Sub_Brand_66
MAT006599,Brand_6980,Sub_Brand_94
MAT006600,Brand_1776,Sub_Brand_114
MAT006601,Brand_7836,Sub_Brand_107
MAT006602,Brand_6029,Sub_Brand_82
